uid,city,state,country,country_iso,latitude,longitude,status,owner_permid,owner_name,owner_lei,parent_permid,parent_name,parent_lei,parent_ticker,parent_exchange,capacity,capacity_unit,sector
SFI_772,Sarezzo,Lombardia,Italy,ITA,45.648691,10.209114,Operating,4295945787.0,Acciaierie Venete SpA,,4295945787.0,Acciaierie Venete SpA,8156003FB763A1AFC706,,,,TBD,steel/
SFI_773,Mura,Lombardia,Italy,ITA,45.700497,10.365387,Operating,4295945787.0,Acciaierie Venete SpA,,4295945787.0,Acciaierie Venete SpA,8156003FB763A1AFC706,,,,TBD,steel/
SFI_774,Odolo,Lombardia,Italy,ITA,45.648928,10.38556,Operating,4295945787.0,Acciaierie Venete SpA,,4295945787.0,Acciaierie Venete SpA,8156003FB763A1AFC706,,,,TBD,steel/
SFI_775,Padova,Veneto,Italy,ITA,45.419168,11.906625,Operating,4295945787.0,Acciaierie Venete SpA,,4295945787.0,Acciaierie Venete SpA,8156003FB763A1AFC706,,,,TBD,steel/
SFI_776,Andreuzza,Friuli-Venezia Giulia,Italy,ITA,46.204759,13.089066,Operating,4295945787.0,Acciaierie Venete SpA,,4295945787.0,Acciaierie Venete SpA,8156003FB763A1AFC706,,,,TBD,steel/
SFI_777,Volargne,Veneto,Italy,ITA,45.528828,10.820144,Operating,4295945787.0,Acciaierie Venete SpA,,4295945787.0,Acciaierie Venete SpA,8156003FB763A1AFC706,,,,TBD,steel/
SFI_778,Brescia,Lombardia,Italy,ITA,45.509244,10.248234,Operating,4296544525.0,Alfa Acciai,,4296544525.0,Alfa Acciai,81560000C9F091D54046,,,,TBD,steel/crude steel
SFI_779,Catania,Sicilia,Italy,ITA,37.438448,15.03287,Operating,4298232427.0,Acciaierie di Sicilia SpA,,4296544525.0,Alfa Acciai,81560000C9F091D54046,,,,TBD,steel/
SFI_780,Genova,Liguria,Italy,ITA,44.413061,8.861734,Operating,5067495106.0,ArcelorMittal Italia SpA,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,1.5,TBD,steel/
SFI_781,Agip Petroli-ilva,Puglia,Italy,ITA,40.510191,17.204776,Operating,5067495106.0,ArcelorMittal Italia SpA,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,,TBD,steel/crude steel
SFI_782,Area Industriale San Mango,Campania,Italy,ITA,40.976298,14.974159,Operating,5000034057.0,ArcelorMittal Avellino,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,,TBD,steel/
SFI_783,Ilva Spa,Piemonte,Italy,ITA,44.777852,8.762981,Operating,5067495106.0,ArcelorMittal Italia SpA,,5000030092.0,ArcelorMittal SA,2EULGUTUI56JI9SAL165,MT,AEX,,TBD,steel/
SFI_784,Aosta,Valle d'Aosta,Italy,ITA,45.734276,7.329759,Operating,4296026637.0,Cogne Acciai Speciali SpA,,4296026637.0,Cogne Acciai Speciali SpA,815600C647D30A524686,,,,TBD,steel/
SFI_785,Zona Ziu,Friuli-Venezia Giulia,Italy,ITA,46.007574,13.254957,Operating,4296968864.0,Acciaierie Bertoli Safau SpA,,4295875649.0,Danieli & C Officine Meccaniche SpA,815600B4B8C6A353E566,DAN,MIL,,TBD,steel/crude steel
SFI_786,San Giorgio di Nogaro,Friuli-Venezia Giulia,Italy,ITA,45.80649,13.215433,Operating,4298234020.0,Evraz Palini e Bertoli Srl,,5036227579.0,EVRAZ plc,5493005B7DAN39RXLK23,EVR,LSE,0.5,TBD,steel/
SFI_787,Lonato,Lombardia,Italy,ITA,45.460499,10.457274,Operating,5056584160.0,Feralpi Siderurgica SpA,,4298452820.0,Feralpi Holding SpA,8156001892A2F1810205,,,,TBD,steel/crude steel
SFI_788,Lecco,Lombardia,Italy,ITA,45.849035,9.401349,Operating,5046048203.0,Caleotto SPA,,4298452820.0,Feralpi Holding SpA,8156001892A2F1810205,,,,TBD,steel/
SFI_789,Viadana Bresciana,Lombardia,Italy,ITA,45.371651,10.331967,Operating,4297246896.0,Acciaierie Di Calvisano SpA,,4298452820.0,Feralpi Holding SpA,8156001892A2F1810205,,,,TBD,steel/
SFI_790,Odolo,Lombardia,Italy,ITA,45.642905,10.380199,Operating,4296811577.0,Ferriera Valsabbia SpA,,4296811577.0,Ferriera Valsabbia SpA,8156006C2FDC2277E048,,,,TBD,steel/
SFI_791,Sestri Levante,Liguria,Italy,ITA,44.263562,9.428217,Operating,5057816467.0,Arinox Spa,,4296502705.0,Finarvedi SpA,8156004C7FA814FB1B98,,,0.055,TBD,steel/finished products
SFI_792,Canale Nord,Lombardia,Italy,ITA,45.147013,9.945776,Operating,4296539648.0,Acciaieria Arvedi SpA,,4296502705.0,Finarvedi SpA,8156004C7FA814FB1B98,,,3.4,TBD,steel/crude steel
SFI_793,Trieste,Friuli-Venezia Giulia,Italy,ITA,45.620316,13.779254,Operating,4296539648.0,Acciaieria Arvedi SpA,,4296502705.0,Finarvedi SpA,8156004C7FA814FB1B98,,,1.2,TBD,steel/crude steel
SFI_794,Provincia di Varese,Lombardia,Italy,ITA,45.647332,8.932894,Operating,4296519526.0,Foroni SpA,,4296519526.0,Foroni SpA,8156000FB11ECE781097,,,,TBD,steel/
SFI_795,Zona Industriale Aussa Corno,Friuli-Venezia Giulia,Italy,ITA,45.790199,13.226359,Operating,5039659907.0,Nunki Steel SpA,,5044195584.0,GIVA SpA,815600D37D455A1D5C64,,,0.35,TBD,steel/crude steel
SFI_796,Rho,Lombardia,Italy,ITA,45.537418,9.075547,Operating,4298231785.0,Forgiatura A Vienna SRL,,5044195584.0,GIVA SpA,815600D37D455A1D5C64,,,,TBD,steel/
SFI_797,Bagnolo Mella,Lombardia,Italy,ITA,45.425406,10.178554,Operating,4298234752.0,Italfond SpA,,5044195584.0,GIVA SpA,815600D37D455A1D5C64,,,,TBD,steel/
SFI_798,Visano,Lombardia,Italy,ITA,45.314322,10.371507,Operating,4298235499.0,Ofar SpA,,5044195584.0,GIVA SpA,815600D37D455A1D5C64,,,,TBD,steel/
SFI_799,Zona Industriale-artigianale,Friuli-Venezia Giulia,Italy,ITA,46.084267,13.393409,Operating,4298235499.0,Ofar SpA,,5044195584.0,GIVA SpA,815600D37D455A1D5C64,,,,TBD,steel/
SFI_800,Provincia di Mantova,Lombardia,Italy,ITA,45.183694,10.368162,Operating,5040044893.0,Forgia Di Bollate SpA,,5044195584.0,GIVA SpA,815600D37D455A1D5C64,,,,TBD,steel/
SFI_801,Piombino,Toscana,Italy,ITA,42.928824,10.536928,Operating,,Liberty Magona SRL,,5057811578.0,Gfg Alliance Ltd,,,,,TBD,steel/
SFI_802,Zona Industriale di Rivoli di Osoppo,Friuli-Venezia Giulia,Italy,ITA,46.229127,13.076014,Operating,4297966561.0,Ferriere Nord SpA,,4297656422.0,Gruppo Pittini SpA,,,,,TBD,steel/crude steel
SFI_803,Potenza,Basilicata,Italy,ITA,40.640845,15.829833,Operating,,Siderpotenza SpA,,4297656422.0,Gruppo Pittini SpA,,,,,TBD,steel/crude steel
SFI_804,Verona,Veneto,Italy,ITA,45.428913,11.001441,Operating,5048904328.0,Acciaierie di Verona SpA,,4297656422.0,Gruppo Pittini SpA,,,,,TBD,steel/crude steel
SFI_805,Odolo,Lombardia,Italy,ITA,45.645688,10.374305,Operating,4298234587.0,Industrie Riunite Odolesi IRO SpA,,4298234587.0,Industrie Riunite Odolesi IRO SpA,815600F9800791411312,,,,TBD,steel/crude steel
SFI_806,Cairo Montenotte,Liguria,Italy,ITA,44.378672,8.292109,Operating,5057763533.0,Italiana Coke SRL,,5057763533.0,Italiana Coke SRL,815600535A3A3E5CD109,,,,TBD,steel/
SFI_807,Piombino,Toscana,Italy,ITA,42.93171,10.535195,Operating,4297699486.0,Jsw Steel Italy Piombino SpA,,4295872888.0,JSW Steel Ltd,335800EK6HZSC4CVAJ09,JSWSTEEL,NSI,,TBD,steel/crude steel
SFI_808,Lovere,Lombardia,Italy,ITA,45.805216,10.071382,Operating,4298235087.0,Lucchini RS SpA,,4298235087.0,Lucchini RS SpA,815600AAC5D8A76E8782,,,,TBD,steel/
SFI_809,Zona Industriale Aussa Corno,Friuli-Venezia Giulia,Italy,ITA,45.788288,13.232177,Operating,5052515816.0,Marcegaglia Holding SPA,,5037837993.0,Marfin Srl,815600EBAEAE337BE034,,,0.4,TBD,steel/finished products
SFI_810,Gazoldo degli Ippoliti,Lombardia,Italy,ITA,45.205988,10.574761,Operating,5052515816.0,Marcegaglia Holding SPA,,5037837993.0,Marfin Srl,815600EBAEAE337BE034,,,,TBD,steel/
SFI_811,Area Industriale,Emilia-Romagna,Italy,ITA,44.464126,12.244736,Operating,5052515816.0,Marcegaglia Holding SPA,,5037837993.0,Marfin Srl,815600EBAEAE337BE034,,,,TBD,steel/
SFI_812,Cazumenta,Lombardia,Italy,ITA,44.985708,10.430081,Operating,5052515816.0,Marcegaglia Holding SPA,,5037837993.0,Marfin Srl,815600EBAEAE337BE034,,,,TBD,steel/
SFI_813,Provincia di Bergamo,Lombardia,Italy,ITA,45.597014,9.581571,Operating,5052515816.0,Marcegaglia Holding SPA,,5037837993.0,Marfin Srl,815600EBAEAE337BE034,,,,TBD,steel/
SFI_814,Graffignana,Lombardia,Italy,ITA,45.202705,9.458359,Operating,5052515816.0,Marcegaglia Holding SPA,,5037837993.0,Marfin Srl,815600EBAEAE337BE034,,,,TBD,steel/
SFI_815,Lomagna,Lombardia,Italy,ITA,45.663359,9.376107,Operating,5052515816.0,Marcegaglia Holding SPA,,5037837993.0,Marfin Srl,815600EBAEAE337BE034,,,,TBD,steel/
SFI_816,Forlì,Emilia-Romagna,Italy,ITA,44.2089,12.113475,Operating,5052515816.0,Marcegaglia Holding SPA,,5037837993.0,Marfin Srl,815600EBAEAE337BE034,,,,TBD,steel/
SFI_817,Contino,Lombardia,Italy,ITA,45.287212,10.630185,Operating,5052515816.0,Marcegaglia Holding SPA,,5037837993.0,Marfin Srl,815600EBAEAE337BE034,,,,TBD,steel/
SFI_818,Breno,Lombardia,Italy,ITA,45.960487,10.313571,Operating,4297761739.0,Metalcam SpA,,4297761739.0,Metalcam SpA,815600956A35BDACDB24,,,,TBD,steel/
SFI_819,Vallese,Veneto,Italy,ITA,45.344296,11.071172,Operating,4298236948.0,NLMK Verona SpA,,4295887048.0,Novolipetsk Steel PAO,213800913TPW32I84456,NLMK,MCX,0.45,TBD,steel/crude steel
SFI_820,Giammoro,Sicilia,Italy,ITA,38.20319,15.30063,Operating,4297154003.0,Duferdofin Nucor SRL,,4295904636.0,Nucor Corp,549300GGJCRSI2TIEJ46,NUE,NYS,0.45,TBD,steel/finished products
SFI_821,Provincia del Verbano-Cusio-Ossola,Piemonte,Italy,ITA,46.034477,8.268643,Operating,4297154003.0,Duferdofin Nucor SRL,,4295904636.0,Nucor Corp,549300GGJCRSI2TIEJ46,NUE,NYS,0.5,TBD,steel/finished products
SFI_822,San Zeno Due,Lombardia,Italy,ITA,45.478363,10.209234,Operating,4297154003.0,Duferdofin Nucor SRL,,4295904636.0,Nucor Corp,549300GGJCRSI2TIEJ46,NUE,NYS,0.95,TBD,steel/crude steel
SFI_823,Nogaré Zona Industriale,Veneto,Italy,ITA,45.819705,12.014532,Operating,4298235495.0,Ocsa Officine DI Crocetta SpA,,4298235495.0,Ocsa Officine DI Crocetta SpA,8156007CFF66DB84D505,,,,TBD,steel/
SFI_824,Provincia di Udine,Friuli-Venezia Giulia,Italy,ITA,45.768928,13.232582,Operating,5039600938.0,Officine Tecnosider Srl,,5039600938.0,Officine Tecnosider Srl,8156001992AEE733A239,,,,TBD,steel/
SFI_825,Ospitaletto,Lombardia,Italy,ITA,45.553728,10.065434,Operating,4298231663.0,Ferrosider SpA,,5042963109.0,Ori Martin SA,222100F1ZTHZEQVEPS77,,,,TBD,steel/
SFI_826,Brescia,Lombardia,Italy,ITA,45.566054,10.2147,Operating,4297407799.0,Ori Martin SpA,,5042963109.0,Ori Martin SA,222100F1ZTHZEQVEPS77,,,,TBD,steel/
SFI_827,Provincia di Frosinone,Lazio,Italy,ITA,41.524351,13.513228,Operating,5044809820.0,Siderurgica Latina Martin SPA,,5042963109.0,Ori Martin SA,222100F1ZTHZEQVEPS77,,,,TBD,steel/
SFI_828,Cologne,Lombardia,Italy,ITA,45.583066,9.929161,Operating,4298236756.0,Trafilati Martin SpA,,5042963109.0,Ori Martin SA,222100F1ZTHZEQVEPS77,,,,TBD,steel/
SFI_829,Caronno Pertusella,Lombardia,Italy,ITA,45.598187,9.035447,Operating,4296717756.0,Riva Acciaio SpA,,5039934846.0,Riva Forni Elettrici SpA,,,,,TBD,steel/
SFI_830,Sellero,Lombardia,Italy,ITA,46.047191,10.344968,Operating,4296717756.0,Riva Acciaio SpA,,5039934846.0,Riva Forni Elettrici SpA,,,,,TBD,steel/
SFI_831,Acciaieria,Lombardia,Italy,ITA,46.001783,10.339467,Operating,4296717756.0,Riva Acciaio SpA,,5039934846.0,Riva Forni Elettrici SpA,,,,,TBD,steel/
SFI_832,Ferriera,Piemonte,Italy,ITA,44.388023,7.944998,Operating,4296717756.0,Riva Acciaio SpA,,5039934846.0,Riva Forni Elettrici SpA,,,,,TBD,steel/
SFI_833,Malegno,Lombardia,Italy,ITA,45.951792,10.276148,Operating,4296717756.0,Riva Acciaio SpA,,5039934846.0,Riva Forni Elettrici SpA,,,,,TBD,steel/
SFI_834,Bosisio Parini,Lombardia,Italy,ITA,45.798778,9.302716,Operating,4296106788.0,Rodacciai SpA,,4296106788.0,Rodacciai SpA,,,,,TBD,steel/
SFI_835,Via Industria II,Lombardia,Italy,ITA,45.783389,9.313509,Operating,4296106788.0,Rodacciai SpA,,4296106788.0,Rodacciai SpA,,,,,TBD,steel/
SFI_836,Acciaierie di Rubiera,Emilia-Romagna,Italy,ITA,44.626798,10.780119,Operating,5044794584.0,Rubiera Special Steel SpA,,5044794584.0,Rubiera Special Steel SpA,815600491DC1C0C4A027,,,,TBD,steel/
SFI_837,Zona Industriale Aussa Corno,Friuli-Venezia Giulia,Italy,ITA,45.791956,13.223414,Operating,4298510120.0,Metinvest Trametal SpA,,5000048980.0,SCM System Capital Management Ltd,213800H4CR5EGA1SBE94,,,0.5,TBD,steel/finished products
SFI_838,Vallese-due Ponti,Veneto,Italy,ITA,45.345747,11.069116,Operating,4298231658.0,Ferriera Valsider SpA,,5000048980.0,SCM System Capital Management Ltd,213800H4CR5EGA1SBE94,,,0.4,TBD,steel/finished products
SFI_839,Altavilla Vicentina,Veneto,Italy,ITA,45.507025,11.448063,Operating,5044195603.0,Safas Group SPA,,5044195603.0,Safas Group SPA,815600C45638D621DD80,,,,TBD,steel/
SFI_840,Dalmine,Lombardia,Italy,ITA,45.642768,9.597408,Operating,4295875523.0,Dalmine SpA,,5035256873.0,Techint Holdings SARL,,,,,TBD,steel/crude steel
SFI_841,Terni,Umbria,Italy,ITA,42.564881,12.669834,Operating,5001127948.0,Acciai Speciali Terni SpA,,4295869754.0,Thyssenkrupp AG,549300UDG16DOYUPR330,TKA,GER,,TBD,steel/crude steel
SFI_842,Brescia,Lombardia,Italy,ITA,45.516308,10.291039,Operating,,nan,,,nan,,,,,TBD,steel/
SFI_843,Hashemiyah District,Zarqa Governorate,Jordan,JOR,32.10687,36.143328,Operating,,nan,,,nan,,,,,TBD,steel/
SFI_844,Az-Zarqa,Zarqa Governorate,Jordan,JOR,32.015202,36.095164,Operating,,nan,,,nan,,,,,TBD,steel/
SFI_845,Tokai,Aichi,Japan,JPN,35.044438,136.90094,Operating,4295877694.0,Aichi Steel Corp,,4295877694.0,Aichi Steel Corp,353800P9OWOVHHY4ML18,5482,TYO,,TBD,steel/crude steel
SFI_846,Tokai,Aichi,Japan,JPN,35.015705,136.867455,Operating,4295877397.0,Daido Steel Co Ltd,,4295877397.0,Daido Steel Co Ltd,,5471,TYO,,TBD,steel/crude steel
SFI_847,Shibukawa,Gunma,Japan,JPN,36.485528,139.008302,Operating,4295877397.0,Daido Steel Co Ltd,,4295877397.0,Daido Steel Co Ltd,,5471,TYO,,TBD,steel/
SFI_848,Nagoya,Aichi,Japan,JPN,35.079653,136.914823,Operating,4295877397.0,Daido Steel Co Ltd,,4295877397.0,Daido Steel Co Ltd,,5471,TYO,,TBD,steel/
SFI_849,Kimitsu,Chiba,Japan,JPN,35.354022,139.886842,Operating,4295877397.0,Daido Steel Co Ltd,,4295877397.0,Daido Steel Co Ltd,,5471,TYO,,TBD,steel/
SFI_850,Kawasaki,Kanagawa,Japan,JPN,35.52207,139.746106,Operating,4295877397.0,Daido Steel Co Ltd,,4295877397.0,Daido Steel Co Ltd,,5471,TYO,,TBD,steel/
SFI_851,Kita City,Tokyo,Japan,JPN,35.773866,139.734389,Operating,4295877397.0,Daido Steel Co Ltd,,4295877397.0,Daido Steel Co Ltd,,5471,TYO,,TBD,steel/
SFI_852,Osaka,Osaka,Japan,JPN,34.693045,135.428537,Operating,4295877613.0,Godo Steel Ltd,,4295877613.0,Godo Steel Ltd,,5410,TYO,0.82,TBD,steel/crude steel
SFI_853,Himeji,Hyogo,Japan,JPN,34.783057,134.669411,Operating,4295877613.0,Godo Steel Ltd,,4295877613.0,Godo Steel Ltd,,5410,TYO,0.82,TBD,steel/crude steel
SFI_854,Funabashi,Chiba,Japan,JPN,35.697541,139.964104,Operating,4295877613.0,Godo Steel Ltd,,4295877613.0,Godo Steel Ltd,,5410,TYO,1.2,TBD,steel/crude steel
SFI_855,Himeji,Hyogo,Japan,JPN,34.784833,134.658473,Operating,4298183819.0,JFE Bars & Shapes Corp,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/crude steel
SFI_856,Kamisu,Ibaraki,Japan,JPN,35.881542,140.731968,Operating,4298183819.0,JFE Bars & Shapes Corp,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/crude steel
SFI_857,Misato,Saitama,Japan,JPN,35.813798,139.883131,Operating,4298183819.0,JFE Bars & Shapes Corp,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/crude steel
SFI_858,Kurashiki,Okayama,Japan,JPN,34.488345,133.724582,Operating,4295877328.0,JFE Steel Corp,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/crude steel
SFI_859,Fukuyama,Hiroshima,Japan,JPN,34.465319,133.430255,Operating,4295877328.0,JFE Steel Corp,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/crude steel
SFI_860,Chiba,Chiba,Japan,JPN,35.580211,140.099325,Operating,4295877328.0,JFE Steel Corp,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/crude steel
SFI_861,Handa,Aichi,Japan,JPN,34.870141,136.929913,Operating,4295877328.0,JFE Steel Corp,,4295887048.0,JFE Steel Corp,213800913TPW32I84456,NLMK,MCX,,TBD,steel/
SFI_862,Sendai,Miyagi,Japan,JPN,38.265706,141.012963,Operating,4295877328.0,JFE Steel Corp,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/
SFI_863,Kawasaki,Kanagawa,Japan,JPN,35.476397,139.723434,Operating,4295877328.0,JFE Steel Corp,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/
SFI_864,Kawasaki,Kanagawa,Japan,JPN,35.510684,139.736673,Operating,4295879748.0,JFE Galvanizing & Coating Co Ltd,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/
SFI_865,Kurashiki,Okayama,Japan,JPN,34.521604,133.682425,Operating,4295879748.0,JFE Galvanizing & Coating Co Ltd,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/
SFI_866,Chiba,Chiba,Japan,JPN,35.561708,140.126977,Operating,4295879748.0,JFE Galvanizing & Coating Co Ltd,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/
SFI_867,Nishinomiya,Hyogo,Japan,JPN,34.722855,135.342564,Operating,4295877328.0,JFE Steel Corp,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/
SFI_868,Sapporo,Hokkaido,Japan,JPN,43.102005,141.277996,Operating,4298183819.0,JFE Bars & Shapes Corp,,4295877328.0,JFE Steel Corp,,5403,,,TBD,steel/
SFI_869,Kobe,Hyogo,Japan,JPN,34.703572,135.248427,Operating,4295877348.0,Kobe Steel Ltd,,4295877348.0,Kobe Steel Ltd,549300ZDCYYUPHEE5K87,5406,TYO,,TBD,steel/crude steel
SFI_870,Kakogawa,Hyogo,Japan,JPN,34.720301,134.824766,Operating,4295877348.0,Kobe Steel Ltd,,4295877348.0,Kobe Steel Ltd,549300ZDCYYUPHEE5K87,5406,TYO,,TBD,steel/crude steel
SFI_871,Takasago,Hyogo,Japan,JPN,34.754447,134.775345,Operating,4295877348.0,Kobe Steel Ltd,,4295877348.0,Kobe Steel Ltd,549300ZDCYYUPHEE5K87,5406,TYO,,TBD,steel/
SFI_872,Hirakata,Osaka,Japan,JPN,34.816321,135.677444,Operating,4295875990.0,Kyoei Steel Ltd,,4295875990.0,Kyoei Steel Ltd,,5440,TYO,,TBD,steel/
SFI_873,Sanyoonoda,Yamaguchi,Japan,JPN,33.976513,131.173031,Operating,4295875990.0,Kyoei Steel Ltd,,4295875990.0,Kyoei Steel Ltd,,5440,TYO,,TBD,steel/
SFI_874,Tobishima,Aichi,Japan,JPN,35.065055,136.815384,Operating,4295875990.0,Kyoei Steel Ltd,,4295875990.0,Kyoei Steel Ltd,,5440,TYO,,TBD,steel/
SFI_875,Osaka,Osaka,Japan,JPN,34.699762,135.430119,Operating,4296138081.0,Nakayama Steel Products Co Ltd,,4296138081.0,Nakayama Steel Products Co Ltd,,,,,TBD,steel/
SFI_876,Osaka,Osaka,Japan,JPN,34.628162,135.459688,Operating,4295877798.0,Nakayama Steel Works Ltd,,4295877798.0,Nakayama Steel Works Ltd,,5408,TYO,,TBD,steel/
SFI_877,Osaka,Osaka,Japan,JPN,34.636006,135.473681,Operating,4295877041.0,Osaka Steel Co Ltd,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/finished products
SFI_878,Kishiwada,Osaka,Japan,JPN,34.472706,135.36948,Operating,5000038083.0,Nihon Steel Co Ltd,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/finished products
SFI_879,Sakai,Osaka,Japan,JPN,34.59822,135.45439,Operating,4295877041.0,Osaka Steel Co Ltd,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_880,Ota,Gunma,Japan,JPN,36.293073,139.30719,Operating,4296408092.0,Oji Steel Co Ltd,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_881,Uto,Kumamoto,Japan,JPN,32.679627,130.667792,Operating,4295877041.0,Osaka Steel Co Ltd,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_882,Oyama,Tochigi,Japan,JPN,36.321221,139.823295,Operating,4295879436.0,Tokyo Kohtetsu Co Ltd,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_883,Wakayama,Wakayama,Japan,JPN,34.236927,135.133418,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_884,Muroran,Hokkaido,Japan,JPN,42.343466,141.002903,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_885,Kashima,Ibaraki,Japan,JPN,35.93517,140.678769,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_886,Oita,Oita,Japan,JPN,33.260876,131.645286,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_887,Kitakyushu,Fukuoka,Japan,JPN,33.921445,130.841399,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_888,Kure,Hiroshima,Japan,JPN,34.222412,132.540239,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_889,Tokai,Aichi,Japan,JPN,35.027704,136.870373,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_890,Kimitsu,Chiba,Japan,JPN,35.361852,139.864516,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/crude steel
SFI_891,Amagasaki,Hyogo,Japan,JPN,34.709667,135.412969,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_892,Osaka,Osaka,Japan,JPN,34.669798,135.429563,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_893,Sakai,Osaka,Japan,JPN,34.564094,135.448163,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_894,Sakai,Osaka,Japan,JPN,34.598635,135.454451,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_895,Amagasaki,Hyogo,Japan,JPN,34.739123,135.439072,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_896,Himeji,Hyogo,Japan,JPN,34.786879,134.625301,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_897,Kamaishi,Iwate,Japan,JPN,39.271487,141.870241,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_898,Joetsu,Niigata,Japan,JPN,37.183978,138.258042,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_899,Saijo,Ehime,Japan,JPN,33.940299,133.105543,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_900,Hikari,Yamaguchi,Japan,JPN,33.958678,131.933436,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_901,Kainan,Wakayama,Japan,JPN,34.151776,135.193409,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_902,Itabashi City,Tokyo,Japan,JPN,35.79265,139.675708,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
SFI_903,Kitakyushu,Fukuoka,Japan,JPN,33.89771,130.882435,Operating,4295877313.0,Nippon Steel,,4295877313.0,Nippon Steel Corp,35380065QWQ4U2V3PA33,5401,TYO,,TBD,steel/
