asset_id,asset_name,company_name,parent_name,country,sector,latitude,longitude,percent_interest_parent,start_year,uid
25455120,Sidhi Cement Plant power station,Jaypee Cement,Jaiprakash Associates,IND,electricity generation,24.3293,81.3287,100.0,,CLT_7771
25450985,Sikka Thermal Power Station,Gujarat State Electricity,Gujarat Urja Vikas Nigam,IND,electricity generation,22.4208,69.8276,100.0,,CLT_7772
25454417,Siltara SKS power station,SKS Power Generation Chhattisgarh,SKS Ispat & Power,IND,electricity generation,21.3914,81.6464,,,CLT_7773
25453807,Siltara Works power station,Godawari Power and Ispat,Godawari Power and Ispat,IND,electricity generation,20.9167,82.0,100.0,,CLT_7774
25452724,Simhadri power station,NTPC,NTPC,IND,electricity generation,17.591,83.0917,100.0,,CLT_7775
25451486,Singrauli Super Thermal Power Station,NTPC,NTPC,IND,electricity generation,24.1042,82.7064,100.0,,CLT_7776
25452937,Sipat power station,NTPC,NTPC,IND,electricity generation,22.1317,82.2904,100.0,,CLT_7777
25453657,Sitapuram Cement power station,KSK Energy Ventures,KSK Energy Ventures,IND,electricity generation,17.0542,79.2698,100.0,,CLT_7778
25454186,Solapur power station,NTPC,NTPC,IND,electricity generation,17.5513,75.9832,100.0,,CLT_7779
25450402,Southern CESC power station,CESC,CESC,IND,electricity generation,22.5496,88.2915,100.0,,CLT_7780
25453709,Sri Damodaram Sanjeevaiah Thermal Power Station,Andhra Pradesh Power Development,Andhra Pradesh Power Generation,IND,electricity generation,14.3276,80.1221,100.0,,CLT_7781
25453335,Sugen Combined Cycle power plant,Torrent Power,Torrent Power,IND,electricity generation,21.3404,72.989,100.0,,CLT_7782
25451764,Suratgarh Super Thermal Power Station,Rajasthan RV Utpadan Nigam,Rajasthan RV Utpadan Nigam,IND,electricity generation,29.1754,74.0199,100.0,,CLT_7783
25453799,Talcher Kaniha Super Thermal Power Station,NTPC,NTPC,IND,electricity generation,21.0971,85.075,100.0,,CLT_7784
25451487,Talcher power station,NTPC,NTPC,IND,electricity generation,20.9111,85.2072,100.0,,CLT_7785
25453903,Talwandi Sabo Power Project,Sterlite Energy,Vedanta Resources,IND,electricity generation,29.9246,75.2389,,,CLT_7786
25453047,Tamnar power station,Jindal Steel & Power,Jindal Steel & Power,IND,electricity generation,22.0987,83.4513,100.0,,CLT_7787
25452423,Tanda power station,NTPC,NTPC,IND,electricity generation,26.5892,82.6004,100.0,,CLT_7788
25453692,Tata Mundra Ultra Mega Power Project,Tata Power,Tata Power,IND,electricity generation,22.8158,69.5281,100.0,,CLT_7789
25452747,Tenughat power station,Tenughat Vidyut Nigam,Tenughat Vidyut Nigam,IND,electricity generation,23.7277,85.7652,100.0,,CLT_7790
25453000,Thirumakotai Combined Cycle power plant,Tamil Nadu Generation and Distribution,Tamil Nadu Generation and Distribution,IND,electricity generation,10.5415,79.4507,100.0,,CLT_7791
25455058,Thoothukudi IBTPL power station,Ind-Barath Energies,other,IND,electricity generation,8.8827,78.0536,5.0,,CLT_7792
25454050,Tiroda Thermal Power Project,Adani Power,Adani Power,IND,electricity generation,21.4125,79.9673,100.0,,CLT_7793
25450403,Titagarh power station,CESC,CESC,IND,electricity generation,22.732,88.3703,100.0,,CLT_7794
25453531,Tripura Combined Cycle power plant,ONGC Tripura Power,Oil and Natural Gas,IND,electricity generation,23.4987,91.4385,,,CLT_7795
25452255,Trombay power station,Tata Power,Tata Power,IND,electricity generation,19.0027,72.8979,100.0,,CLT_7796
25454970,Tulsyan Steel Gummidipoondi captive power station,Tulsyan NEC,Tulsyan NEC,IND,electricity generation,13.4164,80.0569,100.0,,CLT_7797
25451150,Tuticorin NTPL power station,NLC Tamil Nadu Power,Tamil Nadu Generation and Distribution,IND,electricity generation,8.7604,78.1711,11.0,,CLT_7798
25453648,Tuticorin Smelter power station,Sterlite Energy,Vedanta Resources,IND,electricity generation,8.817,78.09,,,CLT_7799
25452248,Tuticorin Thermal Power Station,Tamil Nadu Generation and Distribution,Tamil Nadu Generation and Distribution,IND,electricity generation,8.7625,78.176,100.0,,CLT_7800
25454286,Uchpinda power station,RKM Powergen,Mudajaya Group,IND,electricity generation,21.8864,83.1208,,,CLT_7801
25451354,Udupi power station,Adani Power,Adani Power,IND,electricity generation,13.1596,74.8002,100.0,,CLT_7802
25450986,Ukai Thermal Power Station,Gujarat State Electricity,Gujarat Urja Vikas Nigam,IND,electricity generation,21.2093,73.5574,100.0,,CLT_7803
25451348,Uran Combined Cycle power plant,Maharashtra State Power Generation,Maharashtra State Power Generation,IND,electricity generation,18.88,72.9715,100.0,,CLT_7804
25454434,Utkal Smelter power station,Hindalco Industries,Hindalco Industries,IND,electricity generation,19.24,83.412,100.0,,CLT_7805
25450987,Utran Combined Cycle power plant,Gujarat State Electricity,Gujarat Urja Vikas Nigam,IND,electricity generation,21.2285,72.8705,100.0,,CLT_7806
25454443,Utraula power station,Lalitpur Power Generation,Bajaj Group,IND,electricity generation,27.43,82.18,,,CLT_7807
25453860,VS Lignite Plant,KSK Energy Ventures,KSK Energy Ventures,IND,electricity generation,27.8567,72.8577,100.0,,CLT_7808
25454547,Vadinar P1 power station,Nayara Energy,Nayara Energy,IND,electricity generation,22.3243,69.7377,100.0,,CLT_7809
25454251,Vadlur power station,Surana Power,Surana Industries,IND,electricity generation,16.3016,77.3615,,,CLT_7810
25453440,Valantharavai power station,Arkay Energy Rameswarm,other,IND,electricity generation,9.328,78.9233,5.0,,CLT_7811
25453948,Vallur Thermal Power Plant,NTPC Tamil Nadu Energy,NTPC,IND,electricity generation,13.2371,80.3018,50.0,,CLT_7812
25452990,Valuthur Combined Cycle power plant,Tamil Nadu Generation and Distribution,Tamil Nadu Generation and Distribution,IND,electricity generation,9.3484,78.9235,100.0,,CLT_7813
25450214,Vijjeswaram Combined Cycle power plant,Andhra Pradesh Gas Power,Andhra Pradesh Gas Power,IND,electricity generation,16.9335,81.7243,100.0,,CLT_7814
25454883,Vilayat Caustic power station,Grasim Industries,Aditya Birla Group,IND,electricity generation,21.6975,72.5925,,,CLT_7815
25451489,Vindhyachal power station,NTPC,NTPC,IND,electricity generation,24.0983,82.6719,100.0,,CLT_7816
25454888,Visakhapatnam Sarda power station,Sarda Metals & Alloys,Sarda Energy & Minerals,IND,electricity generation,17.4664,82.9614,,,CLT_7817
25455202,Vizag Simhadri power station,Steel Exchange India,Steel Exchange India,IND,electricity generation,17.6369,83.1931,100.0,,CLT_7818
25452797,Vizag Steel Plant power station,Rashtriya Ispat Nigam,Rashtriya Ispat Nigam,IND,electricity generation,17.6065,83.1967,100.0,,CLT_7819
25451021,Vizag Thermal Power Plant,Hinduja National Power,Hinduja National Power,IND,electricity generation,17.5636,83.1389,100.0,,CLT_7820
25450988,Wanakbori Thermal Power Station,Gujarat State Electricity,Gujarat Urja Vikas Nigam,IND,electricity generation,22.8776,73.3605,100.0,,CLT_7821
25454124,Wardha Warora Power Plant,Sai Wardha Power Generation,KSK Energy Ventures,IND,electricity generation,20.2724,78.9789,,,CLT_7822
25452657,Wardha Works power station,Uttam Value Steels,Vidarbha Power,IND,electricity generation,20.46,79.8,,,CLT_7823
25455524,Yelahanka Raichur power station,Karnataka Power,Karnataka Power,IND,electricity generation,13.1176,77.5819,100.0,,CLT_7824
25454351,Yermarus power station,Raichur Power,Karnataka Power,IND,electricity generation,16.2953,77.3561,,,CLT_7825
25453849,Zawar Mines power station,Hindustan Zinc,Vedanta Resources,IND,electricity generation,24.58,73.68,,,CLT_7826
25450731,Aghada power station,Electricity Supply Board,Electricity Supply Board,IRL,electricity generation,51.8347,-8.2362,100.0,,CLT_7827
25454622,Cushaling power station,Cushaling Power,Centrica,IRL,electricity generation,53.2926,-7.0866,100.0,,CLT_7828
25450732,Great Island power station,SSE Thermal,SSE,IRL,electricity generation,52.2792,-6.994,100.0,,CLT_7829
25452750,Huntstown power station,Energia Group,I Squared Capital,IRL,electricity generation,53.4119,-6.3261,100.0,,CLT_7830
25450734,Moneypoint power station,Electricity Supply Board,Electricity Supply Board,IRL,electricity generation,52.608,-9.4243,100.0,,CLT_7831
25450737,Poolbeg power station,Electricity Supply Board,Electricity Supply Board,IRL,electricity generation,53.3396,-6.1867,100.0,,CLT_7832
25454348,Rhode power station,SSE Thermal,SSE,IRL,electricity generation,53.3594,-7.213,100.0,,CLT_7833
25452796,Sealrock power station,Aughinish Alumina,United Company RUSAL,IRL,electricity generation,52.6324,-9.0596,100.0,,CLT_7834
25453466,Tawnaghmore power station,SSE Thermal,SSE,IRL,electricity generation,54.1934,-9.2206,100.0,,CLT_7835
25453383,Tynagh power station,Tynagh Energy,Mountside Partners,IRL,electricity generation,53.1658,-8.381,20.0,,CLT_7836
25453724,Whitegate power station,Bord Gáis,Centrica,IRL,electricity generation,51.8161,-8.2511,100.0,,CLT_7837
25453218,Abadan power station,Abadan Power Generation Company,Abadan Power Generation Company,IRN,electricity generation,30.4017,48.358,100.0,,CLT_7838
25453598,Aliabad Katoul power station,Azarakhsh Power Generation,Iran Power Plant Investment,IRN,electricity generation,36.9455,54.8892,60.0,,CLT_7839
25450229,Ardebil Sabalan power station,Sabalan Bargh Omid,Sabalan Bargh Omid,IRN,electricity generation,38.5315,48.1824,100.0,,CLT_7840
25453481,Asaluyeh power station,MAPNA Assaluyeh Power Plant Company,MAPNA Assaluyeh Power Plant Company,IRN,electricity generation,27.4068,52.7818,100.0,,CLT_7841
25452260,Bandar Abbas power station,Hormozgan Regional Electric,Saba Power and Energy Group,IRN,electricity generation,27.1448,56.1119,100.0,,CLT_7842
25455762,Bandar Imam power station,Ab Niroo Bandar Imam,National Iranian Petrochemical,IRN,electricity generation,30.4359,49.1089,100.0,,CLT_7843
25454243,Bastami power station,Shahrood Power Generation,Thermal Power Plants Holding,IRN,electricity generation,36.2967,54.7872,100.0,,CLT_7844
25455642,Behbahan power station,MAPNA Khuzestan Power Generation,Ghadir Investment Company,IRN,electricity generation,30.7197,50.0748,65.0,,CLT_7845
25452261,Besat power station,Besat Power Generation Management,Thermal Power Plants Holding,IRN,electricity generation,35.6422,51.4273,40.0,,CLT_7846
25452262,Bistoon power station,Bistoon Power Generation,Thermal Power Plants Holding,IRN,electricity generation,34.3469,47.3576,67.37,,CLT_7847
25457332,Buin Zahra power plant,Iranian Thermal Power Plants Holding,Iranian Thermal Power Plants Holding,IRN,electricity generation,35.7654,50.0529,100.0,,CLT_7848
25455755,Caspian (Mazandaran West) power station,MahTaab Caspian Power Generation,MahTaab Group,IRN,electricity generation,36.6199,51.5075,100.0,,CLT_7849
25454249,Chadormalu power station,Chadormalu Mining and Industrial,Chadormalu Mining and Industrial,IRN,electricity generation,32.3996,53.726,100.0,,CLT_7850
25453530,Dalahoo power station,Farab Operations and Maintenance,Farab,IRN,electricity generation,34.127,46.5768,100.0,,CLT_7851
25454239,Damavand Petrochemical power station,Damavand Petrochemical,National Iranian Petrochemical,IRN,electricity generation,27.5782,52.5304,100.0,,CLT_7852
25453217,Damavand power station,Damavand Power Generation Management,The Martyrs and Veterans Affairs Foundation,IRN,electricity generation,35.4156,51.851,100.0,,CLT_7853
25453311,Fajr Petrochimi 1 power station,Persain Gulf Fajr Energy,Persian Gulf Petrochemical Industries,IRN,electricity generation,30.453,49.086,70.0,,CLT_7854
25452799,Fars power station,Fars Gas Power Plant,MAPNA Group,IRN,electricity generation,29.3634,52.6137,48.43,,CLT_7855
25454195,Ferdosi power station,MAPNA Tous Power Generation,MAPNA Group,IRN,electricity generation,36.4479,59.4026,100.0,,CLT_7856
25454199,Genaveh power station,MAPNA Genaveh Power Generation,MAPNA Group,IRN,electricity generation,29.5387,50.7151,100.0,,CLT_7857
25452293,Gilan power station,Ghadir Electricity and Energy Investment Company,Ghadir Investment Company,IRN,electricity generation,37.1586,49.6329,100.0,,CLT_7858
25454236,Golgohar Sirjan power station,Gohar Energy Sirjan Company,Golgohar Mining and Industrial,IRN,electricity generation,29.1528,55.367,51.1,,CLT_7859
25453500,Heris power station,Heris Power Plant,Omid Investment Management Group,IRN,electricity generation,38.2252,46.9629,100.0,,CLT_7860
25455758,Hormoz power station,Ghadir Oxin Electricity Development,Ghadir Investment Company,IRN,electricity generation,27.122,56.0925,100.0,,CLT_7861
25452063,Iranshahr power station,Sistan and Balochestan Power Plant Generation Management,National Iranian Oil,IRN,electricity generation,27.2244,60.4928,100.0,,CLT_7862
25452800,Isfahan power station,Isfahan Power Generation Management,Thermal Power Plants Holding,IRN,electricity generation,32.6259,51.5716,100.0,,CLT_7863
25457327,Isin power plant,Hormozgan Regional Electric,Saba Power and Energy Group,IRN,electricity generation,27.3023,56.3035,100.0,,CLT_7864
25452269,Jahrom power station,Jahrom Power Generation Development,Jahrom Power Generation Development,IRN,electricity generation,28.7033,53.545,100.0,,CLT_7865
25454197,Kashan power station,Iranian Thermal Power Plants Holding,Iranian Thermal Power Plants Holding,IRN,electricity generation,33.8661,51.6947,100.0,,CLT_7866
25452270,Kazeroon power station,South Fars Power Generation Management,Thermal Power Plants Holding,IRN,electricity generation,29.5628,51.6959,100.0,,CLT_7867
25452271,Kerman power station,Kerman Regional Electric,Saba Power and Energy Group,IRN,electricity generation,30.21,56.7932,100.0,,CLT_7868
25454196,Khorramshahr power station,Farab,Farab,IRN,electricity generation,30.4824,48.2486,25.0,,CLT_7869
25452749,Khoy power station,Parto Shams Taban,Iran Foreign Investment,IRN,electricity generation,38.4059,44.9108,,,CLT_7870
25455635,Mahshahr power station,Khuzestan Regional Electricity,Khuzestan Regional Electricity,IRN,electricity generation,30.6258,49.1336,100.0,,CLT_7871
25452273,Mashhad power station,Ofogh Persian Gulf Energy Development,Ofogh Persian Gulf Energy Development,IRN,electricity generation,36.2713,59.6508,100.0,,CLT_7872
25451454,Mobarakeh Steel power station,Mobarakeh Steel,Iranian Mines & Mining Industries Development & Renovation Organization,IRN,electricity generation,32.2442,51.4264,,,CLT_7873
25453597,Mobin Gas Utility power station,Mobin Petrochemical,National Iranian Petrochemical,IRN,electricity generation,27.5547,52.5499,83.0,,CLT_7874
25452276,Montazere Ghaem power station,Montazer Ghaem Generation Management,Kharazmi Investment,IRN,electricity generation,35.7304,51.0022,100.0,,CLT_7875
25452801,Neishabour power station,Khayyam Power Generation Management,Khayyam Power Generation Management,IRN,electricity generation,36.2804,58.7774,100.0,,CLT_7876
25453464,Parand power station,MAPNA Parand Power Generation,MAPNA Group,IRN,electricity generation,35.462,51.0124,100.0,,CLT_7877
25452889,Pareh Sar power station,MAPNA Pareh Sar Power Plant,MAPNA Group,IRN,electricity generation,37.6397,49.0867,100.0,,CLT_7878
25453206,Persian Gulf power plant,Persian Gulf Power Generation,Social Security Investment Company (Iran),IRN,electricity generation,27.4218,56.5018,100.0,,CLT_7879
25455414,Qeshm (Ghadir) power station,Qeshm Gostar Power Generation,Ghadir Investment Company,IRN,electricity generation,26.9011,55.9111,30.912,,CLT_7880
25452267,Qom power station,Qom Electric Power Generation Management,Saba Power and Energy Group,IRN,electricity generation,34.579,50.755,100.0,,CLT_7881
25452258,Ramin power station,Ahvaz Power Generation Management,Thermal Power Plants Holding,IRN,electricity generation,31.5024,48.8834,100.0,,CLT_7882
25452283,Rey power station,Iranian Thermal Power Plants Holding,Iranian Thermal Power Plants Holding,IRN,electricity generation,35.5207,51.4078,100.0,,CLT_7883
25453679,Rudshur power station,Amir Kabir Electricity Generation & Development,MahTaab Group,IRN,electricity generation,35.418,50.911,100.0,,CLT_7884
25452764,Sahand power station,Iranian Thermal Power Plants Holding,Iranian Thermal Power Plants Holding,IRN,electricity generation,37.4244,46.0128,100.0,,CLT_7885
25455757,Samangan power station,Kermanian Power Group,National Iranian Copper Industries Company,IRN,electricity generation,29.5471,55.7662,100.0,,CLT_7886
25454245,Sanandaj power station,MAPNA Sanandaj Power Generation,MAPNA Group,IRN,electricity generation,35.3954,47.0306,100.0,,CLT_7887
25455918,Semnan power station,Saman Semnan Power Plant Generating Company (Private,Saman Semnan Power Plant Generating Company (Private,IRN,electricity generation,35.6379,53.477,100.0,,CLT_7888
25452272,Shahid Beheshti power station,Loshan Power Generation Management,Thermal Power Plants Holding,IRN,electricity generation,36.6573,49.4581,100.0,,CLT_7889
25454870,Shahid Kaveh power station,Khorasan Regional Electric,Thermal Power Plants Holding,IRN,electricity generation,33.7533,59.147,100.0,,CLT_7890
25452268,Shahid Mofateh power station,Shahid Mofatteh Power Generation,Bakhtar Regional Electric,IRN,electricity generation,35.1284,48.8525,100.0,,CLT_7891
25452265,Shahid Montazeri power station,Shahid Mohammad Montazeri Power Generation Management,Persian Foulad (Steel),IRN,electricity generation,32.797,51.4952,100.0,,CLT_7892
25452277,Shahid Rajaee power station,Tehran Regional Electricity,Saba Power and Energy Group,IRN,electricity generation,36.157,50.2923,100.0,,CLT_7893
25452274,Shahid Salimi power station,Mazandaran Regional Electric,Saba Power and Energy Group,IRN,electricity generation,36.8379,53.2589,100.0,,CLT_7894
25452278,Shariati power station,other,other,IRN,electricity generation,36.2369,59.7324,56.00000000000001,,CLT_7895
25452259,Shazand power station,Shazand Power Generation,Thermal Power Plants Holding,IRN,electricity generation,33.9981,49.4992,100.0,,CLT_7896
25452279,Shiraz power station,Fars Tejarat Power Generation,Tejarat Bank,IRN,electricity generation,29.5832,52.5743,100.0,,CLT_7897
25455137,Shirkooh power station,Yazd Power Generation,Farab,IRN,electricity generation,31.9599,54.0746,100.0,,CLT_7898
25452280,Shirvan power station,Khorasan Regional Electric,Thermal Power Plants Holding,IRN,electricity generation,37.3397,58.0486,100.0,,CLT_7899
25454198,Shobad power station,MahTaab Kahnouj Power Generation,MahTaab Group,IRN,electricity generation,28.0483,57.7826,100.0,,CLT_7900
25453496,Soltanieh power station,Persian Holding,Persian Holding,IRN,electricity generation,36.5638,48.8057,100.0,,CLT_7901
25453111,South Isfahan power station,South Isfahan Power Plant,IFIC Holding,IRN,electricity generation,32.2581,51.5272,80.0,,CLT_7902
25453832,South Pars Central power station,Pars Oil and Gas,National Iranian Oil,IRN,electricity generation,27.4863,52.6589,100.0,,CLT_7903
25455756,Taban power station,Jam Energy Development,Iran Foreign Investment,IRN,electricity generation,31.9512,54.0929,,,CLT_7904
25452281,Tabriz power station,East Azerbaijan Power Generation Management,East Azerbaijan Power Generation Management,IRN,electricity generation,38.0093,46.0981,100.0,,CLT_7905
25454242,Tonbak LNG power station,Iran Natural Gas Liquefaction Company (Iran LNG),Oil Industry Pension Fund (Iran),IRN,electricity generation,27.7603,52.1404,50.0,,CLT_7906
25454234,Torbat-Haidarieh Combined-Cycle power station,Rashed Torbat-e-Heydarieh Electrical,MAPNA Group,IRN,electricity generation,35.3677,59.3056,60.0,,CLT_7907
25452285,Touss power station,Ofogh Tamin Energy Toos,Social Security Investment Company (Iran),IRN,electricity generation,36.4464,59.4112,100.0,,CLT_7908
25450249,Urmia power station,Tadbir Sazan Saramad,MahTaab Group,IRN,electricity generation,37.3457,45.2651,34.0,,CLT_7909
25455872,West Karun power station,West Karun Mapna Power Generation,West Karun Mapna Power Generation,IRN,electricity generation,31.1643,48.0193,100.0,,CLT_7910
25452907,Yazd power station,Iran Power Development,Iran Power Development,IRN,electricity generation,31.9539,54.0669,32.07,,CLT_7911
25454233,Zagros Kosar power station,Zagros Kosar Power Plant Production and Management,Zagros Kosar Power Plant Production and Management,IRN,electricity generation,34.3519,47.3622,100.0,,CLT_7912
25452257,Zargan power station,Saba Power and Energy Group,Saba Power and Energy Group,IRN,electricity generation,31.374,48.7742,100.0,,CLT_7913
25454244,Zavareh power station,Persian Foulad (Steel),Persian Foulad (Steel),IRN,electricity generation,33.3976,52.5765,100.0,,CLT_7914
25455749,AL-Shahid Abd Al-Abbas Hashim,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,33.3544,44.2986,100.0,,CLT_7915
25454410,Akaz power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,34.3169,41.1603,100.0,,CLT_7916
25452193,Al Dora power plant,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,33.2572,44.378,100.0,,CLT_7917
25454409,Al Qayyarah power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,35.7882,43.2521,100.0,,CLT_7918
25453485,Al Quds power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,33.4909,44.3616,100.0,,CLT_7919
25454295,Al-Khairat power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.4287,44.2786,100.0,,CLT_7920
25452190,Al-Mussaib Thermal power plant,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.8417,44.283,100.0,,CLT_7921
25452191,Al-Shemal Thermal power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,36.0555,43.2982,100.0,,CLT_7922
25454268,Ali Saba Diesal power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,33.4183,44.3123,100.0,,CLT_7923
25457343,Baadre power station,Ministry of Electricity (Kurdistan),Ministry of Electricity (Kurdistan),IRQ,electricity generation,36.6863,43.3489,100.0,,CLT_7924
25455748,Baghdad South 1,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,33.2892,44.4527,100.0,,CLT_7925
25452192,Baiji Thermal power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,35.0335,43.559,100.0,,CLT_7926
25455351,Bazian power station,Qaiwan Group,Qaiwan Group,IRQ,electricity generation,35.6686,45.0024,100.0,,CLT_7927
25455282,Besmaya power station,Mass Energy Group Holding,Mass Group Holding,IRQ,electricity generation,33.1634,44.6573,100.0,,CLT_7928
25453449,Buzurgan 2 power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.1246,47.4048,100.0,,CLT_7929
25453979,Dibis power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,35.6815,44.0663,100.0,,CLT_7930
25454405,Diwaniyah power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,31.9795,44.6933,100.0,,CLT_7931
25454370,Duhok power station,Mass Group Holding,Mass Group Holding,IRQ,electricity generation,36.9453,42.7806,100.0,,CLT_7932
25455026,East Al Diwaniyah Diesel power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.0186,44.9289,100.0,,CLT_7933
25457344,East Karbla Diesel power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.6448,43.9937,100.0,,CLT_7934
25454230,Erbil power station,Mass Group Holding,Mass Group Holding,IRQ,electricity generation,36.0079,43.9173,100.0,,CLT_7935
25455310,Haditha power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.4617,41.4086,100.0,,CLT_7936
25452194,Haritha power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,30.6775,47.7544,100.0,,CLT_7937
25455750,Haydariya power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.2327,44.2681,100.0,,CLT_7938
25454294,Hillah 2 power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.5431,44.3222,100.0,,CLT_7939
25455747,Karbala Cement Thermal power plant,Ministry of Industry and Minerals (Iraq),Ministry of Industry and Minerals (Iraq),IRQ,electricity generation,32.3429,43.3268,100.0,,CLT_7940
25454916,Karbala Gas power plant,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.4376,44.1269,100.0,,CLT_7941
25455368,Khabat Thermal Power Plant,Ministry of Electricity (Kurdistan),Ministry of Electricity (Kurdistan),IRQ,electricity generation,36.1901,43.9887,100.0,,CLT_7942
25452195,Khor Al Zubayr power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,30.2129,47.8174,100.0,,CLT_7943
25455021,Khormala power station,KAR Power,KAR Group,IRQ,electricity generation,35.9728,43.7748,100.0,,CLT_7944
25453556,Kirkuk Taza power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,35.328,44.3219,100.0,,CLT_7945
25455808,Maisan Oil Energy power station,Maisan Power,RS Group,IRQ,electricity generation,31.6967,47.2486,100.0,,CLT_7946
25454408,Mansurya power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,34.1448,44.9412,100.0,,CLT_7947
25452198,Najaf power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,31.9766,44.3819,100.0,,CLT_7948
25452792,Najibiya Thermal power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,30.5748,47.7666,100.0,,CLT_7949
25454386,Nasiriyah New power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,31.0298,46.1866,100.0,,CLT_7950
25452199,Nasiriyah power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,31.037,46.195,100.0,,CLT_7951
25457346,North Al Amarah Diesel power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,31.8999,47.1418,100.0,,CLT_7952
25457345,North Al Diwaniyah Diesel power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.0289,44.901,100.0,,CLT_7953
25454262,Rumaila power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,30.5545,47.388,100.0,,CLT_7954
25454225,Sadr Gas power plant,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,33.4178,44.4653,100.0,,CLT_7955
25453870,Salahuddin power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,34.0874,43.9759,100.0,,CLT_7956
25455751,Saman Cement power plant,Ministry of Industry and Minerals (Iraq),Ministry of Industry and Minerals (Iraq),IRQ,electricity generation,31.2255,45.0028,100.0,,CLT_7957
25453414,Samarra Diesel power plant,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,34.0895,43.9836,100.0,,CLT_7958
25454226,Sulaymaniyah power station,Mass Group Holding,Mass Group Holding,IRQ,electricity generation,35.5937,44.8817,100.0,,CLT_7959
25453910,Wasset power station,Ministry of Electricity (Iraq),Ministry of Electricity (Iraq),IRQ,electricity generation,32.775,45.0846,100.0,,CLT_7960
25455294,Zubair Field power station,Eni Iraq,Eni,IRQ,electricity generation,30.4057,47.5891,100.0,,CLT_7961
25454241,Alon Tavor cogeneration power station,Rapac Communication and Infrastructure,Rapac Communication and Infrastructure,ISR,electricity generation,32.6327,35.3642,100.0,,CLT_7962
25455841,Alon Tavor power station,MRC Alon Tavor Power,MRC Alon Tavor Power,ISR,electricity generation,32.6339,35.3676,100.0,,CLT_7963
25453774,Ashdod Energy power station,Edeltech,Edeltech Group,ISR,electricity generation,31.1472,34.7876,100.0,,CLT_7964
25453695,Ashdod Refinery power station,Paz Oil,Paz Group,ISR,electricity generation,31.8421,34.6802,100.0,,CLT_7965
25453193,Ashkelon Delek power station,Delek Israel,Delek Group,ISR,electricity generation,31.6351,34.5245,100.0,,CLT_7966
25453706,Be'er Tuvia power station,Israel Power Management,Gobal Power,ISR,electricity generation,31.7216,34.7529,26.0,,CLT_7967
25450559,Dead Sea Works power station,Dead Sea Works,ICL Group,ISR,electricity generation,31.0303,35.3644,100.0,,CLT_7968
25453319,Dorad power station,Dorad Energy,Edeltech Group,ISR,electricity generation,31.636,34.5311,18.75,,CLT_7969
25451130,Eilat power plant,Israel Electric,Israel Electric,ISR,electricity generation,29.5747,34.9461,100.0,,CLT_7970
