uid_gem	latitude	longitude	sector_main	sector_main_num	capacity_unit	country	asset_name	owner_name	index	capacity_first	start_year_first	sector_sub_first	capacity	start_year	sector_sub	number_units	row	col	treecover2000	defo_total	y1	y3	y5	y7	defo_y1	defo_y3	defo_y5	defo_y7	quintile_capacity
L901705	39.3442	113.6438	wind power	11	mw	China	Shanxi Fanshi Shahe (Huaneng) wind farm	Huaneng New Energy CO LTD	13465	50.0	2014	onshore	[50.0, 50.0]	[2014.0, 2014.0]	['onshore', 'onshore']	2	122623	774575	85.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901707	37.0001	112.0001	wind power	11	mw	China	Shanxi Fanshi County Yunwuyu wind farm	State Power Investment Corporation	13460	50.0	2012	onshore	[50.0, 50.0]	[2012.0, 2014.0]	['onshore', 'onshore']	2	131999	768000	0.0	0.0486685032139577	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901710	38.5884	112.2576	wind power	11	mw	China	Shanxi Jingle Suopo wind farm	Longyuan Power Group CO LTD	13518	50.0	2012	onshore	[50.0]	[2012.0]	['onshore']	1	125646	769030	37.0	0.0036730945821854	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901711	38.601	111.5907	wind power	11	mw	China	Shanxi Kelan Dajianxiang wind farm		13521	50.0	2015	onshore	[50.0]	[2015.0]	['onshore']	1	125596	766362	55.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901713	37.0001	112.0001	wind power	11	mw	China	Shanxi Kelan Niuniangou wind farm	Shanxi Jingtai New Energy CO LTD	13523	50.0	2020	onshore	[50.0, 50.0]	[2020.0, 2020.0]	['onshore', 'onshore']	2	131999	768000	0.0	0.0486685032139577	1	3	5	6	0.0	0.0486685032139577	0.0486685032139577		4.0
L901715	38.5779	111.6113	wind power	11	mw	China	Shanxi Kelan Yanjiacun wind farm	Datang Shanxi New Energy CO LTD	13526	50.0	2013	onshore	[50.0, 50.0]	[2013.0, 2020.0]	['onshore', 'onshore']	2	125688	766445	64.0	0.002754820936639	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901717	38.7036	112.4244	wind power	11	mw	China	Shanxi Ningwu Dongmafang wind farm		13551	50.0	2011	onshore	[50.0, 50.0, 50.0]	[2011.0, 2012.0, 2016.0]	['onshore', 'onshore', 'onshore']	3	125185	769697	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901718	38.5778	112.325	wind power	11	mw	China	Shanxi Ningwu Xiejiaping wind farm	Guodian Clean Energy Jinke (Shanxi) CO LTD	13555	50.0	2013	onshore	[50.0]	[2013.0]	['onshore']	1	125688	769300	60.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901721	39.4119	111.8528	wind power	11	mw	China	Shanxi Pianguan Heijiazhuang wind farm		13558	50.0	2012	onshore	[50.0, 50.0]	[2012.0, 2012.0]	['onshore', 'onshore']	2	122352	767411	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901722	41.1336	114.0929	wind power	11	mw	China	Shanxi Pianguan Laoyingzhen wind farm		13560	50.0	2017	onshore	[50.0]	[2017.0]	['onshore']	1	115465	776371	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901723	37.0001	112.0001	wind power	11	mw	China	Shanxi Pianguan Yulongshan wind farm	Beijing United Rongban New Energy Technology Co. Ltgd. [majority]	13562	50.0	2020	onshore	[50.0]	[2020.0]	['onshore']	1	131999	768000	0.0	0.0486685032139577	1	3	5	6	0.0	0.0486685032139577	0.0486685032139577		4.0
L901724	39.2167	112.0033	wind power	11	mw	China	Shanxi Shenchi Banzhuanggou wind farm	Longyuan Power Group CO LTD	13620	50.0	2016	onshore	[50.0]	[2016.0]	['onshore']	1	123133	768013	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901726	39.1173	112.1134	wind power	11	mw	China	Shanxi Shenchi Huanghuamu wind farm	Longyuan Power Group CO LTD	13624	50.0	2012	onshore	[50.0]	[2012.0]	['onshore']	1	123530	768453	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901727	37.0001	112.0001	wind power	11	mw	China	Shanxi Shenchi Liugou wind farm	Longyuan Power Group CO LTD	13625	50.0	2015	onshore	[50.0]	[2015.0]	['onshore']	1	131999	768000	0.0	0.0486685032139577	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901728	37.0001	112.0001	wind power	11	mw	China	Shanxi Shenchi Moshishan, Yijing wind farm		13626	50.0	2020	onshore	[50.0]	[2020.0]	['onshore']	1	131999	768000	0.0	0.0486685032139577	1	3	5	6	0.0	0.0486685032139577	0.0486685032139577		4.0
L901729	39.2745	111.9814	wind power	11	mw	China	Shanxi Shenchi Nanhuashan wind farm	Longyuan Power Group CO LTD	13627	50.0	2012	onshore	[50.0, 150.0]	[2012.0, 2014.0]	['onshore', 'onshore']	2	122902	767925	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901731	39.0125	112.0456	wind power	11	mw	China	Shanxi Shenchi Taipingzhuang wind farm		13632	50.0	2014	onshore	[50.0]	[2014.0]	['onshore']	1	123950	768182	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901736	39.0939	111.5877	wind power	11	mw	China	Shanxi Province Wuzhai Hanjialou wind farm	China Resources New Energy Eleventh Wind Energy CO LTD	13604	50.0	2020	onshore	[50.0]	[2020.0]	['onshore']	1	123624	766350	0.0	0.0	1	3	5	6	0.0	0.0	0.0		4.0
L901740	39.0667	112.675	wind power	11	mw	China	Shanxi Yuanping Duanjiapu wind farm	Huaneng New Energy CO LTD	13725	50.0	2013	onshore	[50.0, 50.0]	[2013.0, 2014.0]	['onshore', 'onshore']	2	123733	770700	0.0	0.0128558310376491	1	3	5	7	0.0	0.0	0.0	0.0018365472910927	4.0
L901743	37.0001	112.0001	wind power	11	mw	China	Shanxi Yuxian Xiyanzhen (Guangdong Energy) wind farm	Shanxi Yuedian Energy CO LTD.	13736	50.0	2021	onshore	[50.0, 100.0]	[2021.0, 2023.0]	['onshore', 'onshore']	2	131999	768000	0.0	0.0486685032139577	1	3	4	5	0.0	0.0			4.0
L901744	38.1186	113.1874	wind power	11	mw	China	Shanxi Yuxian Xiyan wind farm		13733	50.0	2014	onshore	[50.0, 48.0, 20.0]	[2014.0, 2015.0, 2017.0]	['onshore', 'onshore', 'onshore']	3	127525	772749	0.0	0.021120293847566397	1	3	5	7	0.0	0.0	0.0055096418732782	0.0055096418732782	4.0
L901747	34.8139	110.7851	wind power	11	mw	China	Shanxi Ruicheng Shiliping wind farm	China Guangdong Nuclear Windpower CO LTD	13610	50.0	2014	onshore	[50.0, 20.0]	[2014.0, 2016.0]	['onshore', 'onshore']	2	140744	763140	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901750	35.099	111.3068	wind power	11	mw	China	Shanxi Xiaxian Sijiaozhen wind farm		13671	50.0	2013	onshore	[50.0, 50.0, 100.0, 48.0]	[2013.0, 2015.0, 2018.0, 2020.0]	['onshore', 'onshore', 'onshore', 'onshore']	4	139604	765227	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901753	40.3823	104.1563	wind power	11	mw	China	Inner Mongolia Alashanyou Banner (Jieyuan) wind farm		11618	50.0	2012	onshore	[50.0, 50.0]	[2012.0, 2016.0]	['onshore', 'onshore']	2	118470	736625	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901754	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Alsashanzuo Banner Windpower Heating Project		11631	50.0	2019	onshore	[50.0]	[2019.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901761	38.2139	105.5528	wind power	11	mw	China	Inner Mongolia Alashanzuo Banner Helanshan (Yingxing) wind farm		11628	50.0	2010	onshore	[50.0, 50.0]	[2010.0, 2014.0]	['onshore', 'onshore']	2	127144	742211	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901764	41.6383	109.9379	wind power	11	mw	China	Inner Mongolia Baiyunebo (Jinjie) wind farm	Inner Mongolia Jinjie Science and Technology CO LTD	11633	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	113446	759751	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901766	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Baiyunebo Mining District (Lingxiang) wind farm	Baotou Nanfeng Wind Power Technology CO LTD	11637	50.0	2018	onshore	[50.0]	[2018.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901770	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Windpower Heating Project		11728	50.0	2019	onshore	[50.0]	[2019.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901771	41.7701	109.7301	wind power	11	mw	China	Inner Mongolia Damao Banner (Goldwind) wind farm		11690	50.0	2009	onshore	[50.0, 50.0, 50.0]	[2009.0, 2011.0, 2012.0]	['onshore', 'onshore', 'onshore']	3	112919	758920	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901772	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner (Zhangze Power) wind farm		11693	50.0	2009	onshore	[50.0]	[2009.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901774	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Bailingmiao (China Energy Conservation) Windpower Heating Project		11695	50.0	2019	onshore	[50.0]	[2019.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901775	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Bailingmiao (Hangtian Risheng) Windpower Heating Project		11698	50.0	2019	onshore	[50.0]	[2019.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901777	41.9311	110.5683	wind power	11	mw	China	Inner Mongolia Damao Banner Bailingmiao (Dun'An) wind farm		11696	50.0	2016	onshore	[50.0, 50.0]	[2016.0, 2016.0]	['onshore', 'onshore']	2	112275	762273	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901778	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Bailingmiao Windpower Heating Project		11707	50.0	2016	onshore	[50.0, 50.0]	[2016.0, 2017.0]	['onshore', 'onshore']	2	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901779	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Bailingmiao (Hongtun) wind farm		11699	50.0	2008	onshore	[50.0, 50.0]	[2008.0, 2011.0]	['onshore', 'onshore']	2	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901782	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Bailingmiao (State Power Investment) wind farm	Beijing Jingkai Comprehensive Smart Energy CO LTD	11704	50.0	2016	onshore	[50.0]	[2016.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901783	41.8361	110.7601	wind power	11	mw	China	Inner Mongolia Damao Banner Bailingmiao Gerileaodu wind farm		11706	50.0	2016	onshore	[50.0]	[2016.0]	['onshore']	1	112655	763040	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901793	42.2564	110.1738	wind power	11	mw	China	Inner Mongolia Damao Banner Mandula (Longyuan) wind farm		11723	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	110974	760695	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901794	42.1333	110.2325	wind power	11	mw	China	Inner Mongolia Damao Banner Mandula Nuoer wind farm		11724	50.0	2012	onshore	[50.0]	[2012.0]	['onshore']	1	111466	760930	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901795	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Mandula (Jinzhi Keji) wind farm		11722	50.0	2018	onshore	[50.0]	[2018.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901796	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Juneng wind farm		11721	50.0	2018	onshore	[50.0]	[2018.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901797	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Ningfeng wind farm		11727	50.0	2018	onshore	[50.0]	[2018.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901798	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Gaochuan wind farm		11720	50.0	2018	onshore	[50.0]	[2018.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901799	41.5667	109.8667	wind power	11	mw	China	Inner Mongolia Damao Banner Maoming wind farm	Huaneng New Energy CO LTD	11725	50.0	2010	onshore	[50.0, 50.0]	[2010.0, 2012.0]	['onshore', 'onshore']	2	113733	759466	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901800	41.7061	109.509	wind power	11	mw	China	Inner Mongolia Damao Banner Wulanaobao wind farm		11729	50.0	2013	onshore	[50.0]	[2013.0]	['onshore']	1	113175	758036	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901801	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Damao Banner Zhurihe Windpower Heating wind farm		11731	50.0	2016	onshore	[50.0]	[2016.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901805	41.4477	109.7026	wind power	11	mw	China	Inner Mongolia Guyang Hongnijing (Datang) wind farm	China Datang Group New Energy CO LTD	11749	50.0	2018	onshore	[50.0]	[2018.0]	['onshore']	1	114209	758810	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901806	41.4501	109.7333	wind power	11	mw	China	Inner Mongolia Guyang Hongnijing (Huadian) wind farm	Huadian New Energy Group CO LTD	11751	50.0	2011	onshore	[50.0, 50.0]	[2011.0, 2012.0]	['onshore', 'onshore']	2	114199	758933	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	4.0
L901807	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Guyang Huaishuo (Hongjing) wind farm	Inner Mongolia Hongjing Environmental Protection Technology CO LTD	11755	50.0	2017	onshore	[50.0, 50.0]	[2017.0, 2020.0]	['onshore', 'onshore']	2	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901808	41.1896	110.2388	wind power	11	mw	China	Inner Mongolia Guyang Huaishuo (Datang) wind farm	China Datang Group New Energy CO LTD	11754	50.0	2010	onshore	[50.0]	[2010.0]	['onshore']	1	115241	760955	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901809	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Guyang Huaishuo Zhouxicai wind farm	Beijing Jingyuntong Technology CO LTD	11757	50.0	2017	onshore	[50.0, 50.0]	[2017.0, 2017.0]	['onshore', 'onshore']	2	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901816	41.3579	106.549	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Chaoge wind farm		12012	50.0	2014	onshore	[50.0]	[2014.0]	['onshore']	1	114568	746196	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901817	41.3625	106.4889	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Hailisu wind farm		12013	50.0	2010	onshore	[50.0, 48.0, 48.0]	[2010.0, 2018.0, 2020.0]	['onshore', 'onshore', 'onshore']	3	114550	745955	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901818	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Huogeqi wind farm		12016	50.0	2015	onshore	[50.0]	[2015.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901819	41.175	106.3444	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Narenbaolige wind farm		12017	50.0	2008	onshore	[50.0]	[2008.0]	['onshore']	1	115300	745377	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901820	41.4331	106.998	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Saiwusu (Guohua) wind farm		12018	50.0	2013	onshore	[50.0, 50.0]	[2013.0, 2013.0]	['onshore', 'onshore']	2	114267	747992	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901821	41.5536	106.9712	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Saiwusu (Longyuan) wind farm		12020	50.0	2010	onshore	[50.0, 50.0]	[2010.0, 2010.0]	['onshore', 'onshore']	2	113785	747884	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901822	41.5056	106.6417	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Wuliji (China Guangdong Nuclear) wind farm	China Guangdong Nuclear Windpower CO LTD	12022	50.0	2009	onshore	[50.0, 49.0]	[2009.0, 2012.0]	['onshore', 'onshore']	2	113977	746566	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901823	41.5111	106.7056	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Wuliji (Datang) wind farm	Datang Hebei Power Generation CO LTD	12024	50.0	2010	onshore	[50.0, 50.0]	[2010.0, 2011.0]	['onshore', 'onshore']	2	113955	746822	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901824	41.5467	106.4625	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Wuliji (Guodian) wind farm		12026	50.0	2009	onshore	[50.0, 50.0]	[2009.0, 2012.0]	['onshore', 'onshore']	2	113813	745850	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901825	41.6469	106.5658	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Wuliji (Guohua) wind farm		12028	50.0	2014	onshore	[50.0]	[2014.0]	['onshore']	1	113412	746263	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901826	41.4658	106.6743	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Wuliji (Huaneng) wind farm		12029	50.0	2012	onshore	[50.0]	[2012.0]	['onshore']	1	114136	746697	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901827	41.5917	106.4528	wind power	11	mw	China	Inner Mongolia Wulatehou Banner Wuliji (Longyuan) wind farm		12030	50.0	2014	onshore	[50.0]	[2014.0]	['onshore']	1	113633	745811	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901828	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Wulateqian Banner Shadege wind farm		12031	50.0	2016	onshore	[50.0]	[2016.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901830	41.9282	108.3576	wind power	11	mw	China	Inner Mongolia Wulatezhong Banner (Guohua) wind farm		12033	50.0	2009	onshore	[50.0]	[2009.0]	['onshore']	1	112287	753430	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901832	42.0167	107.8501	wind power	11	mw	China	Inner Mongolia Wulatezhong Banner Bayinhanggai (Zhangze State Power Investment) wind farm	Shanxi Zhangze Electric Power CO LTD	12035	50.0	2008	onshore	[50.0, 50.0, 50.0]	[2008.0, 2011.0, 2015.0]	['onshore', 'onshore', 'onshore']	3	111933	751400	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901834	41.542	108.184	wind power	11	mw	China	Inner Mongolia Wulatezhong Banner Chuanjing (Guohua) wind farm		12039	50.0	2011	onshore	[50.0, 50.0, 50.0, 50.0]	[2011.0, 2009.0, 2011.0, 2012.0]	['onshore', 'onshore', 'onshore', 'onshore']	4	113832	752736	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901838	41.7107	108.3413	wind power	11	mw	China	Inner Mongolia Wulatezhong Banner Chuanjing (Xiehe) wind farm		12050	50.0	2015	onshore	[50.0]	[2015.0]	['onshore']	1	113157	753365	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901839	42.2589	107.6797	wind power	11	mw	China	Inner Mongolia Wulatezhong Banner Tugurige wind farm		12054	50.0	2008	onshore	[50.0]	[2008.0]	['onshore']	1	110964	750718	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901847	44.0332	114.2862	wind power	11	mw	China	Inner Mongolia Chifeng Alukeerqin Banner Daode wind farm		11675	50.0	2010	onshore	[50.0]	[2010.0]	['onshore']	1	103867	777144	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901850	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Balinyou Banner Chaganhua Experimental wind farm		11639	50.0	2019	onshore	[50.0]	[2019.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901851	43.5921	118.8358	wind power	11	mw	China	Inner Mongolia Balinyou Banner Wenggenshan wind farm		11641	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	105631	795343	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901852	43.755	119.1022	wind power	11	mw	China	Inner Mongolia Chifeng Balinzuo Banner Chaganhada wind farm		11680	50.0	2010	onshore	[50.0]	[2010.0]	['onshore']	1	104980	796408	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901853	42.6333	118.0167	wind power	11	mw	China	Inner Mongolia Chifeng Bolike wind farm		11681	50.0	2008	onshore	[50.0, 50.0]	[2008.0, 2009.0]	['onshore', 'onshore']	2	109466	792066	30.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901856	43.4446	117.3911	wind power	11	mw	China	Inner Mongolia Keshiketeng Banner Huangangliang wind farm	Zhuhai Gangsheng New Energy Shareholding CO LTD	11811	50.0	2014	onshore	[50.0]	[2014.0]	['onshore']	1	106221	789564	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901857	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Keshiketeng Banner Huanggangliang wind farm		11812	50.0	2019	onshore	[50.0]	[2019.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901861	42.6811	117.8075	wind power	11	mw	China	Inner Mongolia Keshiketeng Banner Saihanba Qingmachang wind farm		11814	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	109275	791230	64.0	0.0091827364554637	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901862	42.6528	117.8803	wind power	11	mw	China	Inner Mongolia Keshiketeng Banner Saihanba Tashanzi wind farm		11815	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	109388	791521	64.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901863	42.7667	117.9667	wind power	11	mw	China	Inner Mongolia Keshiketeng Banner Shangtoudi wind farm	Chengde Yineng Industrial CO LTD	11821	50.0	2016	onshore	[50.0, 99.0]	[2016.0, 2016.0]	['onshore', 'onshore']	2	108933	791866	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901864	42.6692	117.8746	wind power	11	mw	China	Inner Mongolia Keshiketeng Banner Shangwopu wind farm	Jiangsu Zhengwei New Materials CO LTD	11823	50.0	2016	onshore	[50.0]	[2016.0]	['onshore']	1	109323	791498	47.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901867	42.5986	117.675	wind power	11	mw	China	Inner Mongolia Keshiketeng Banner Toudaogou wind farm		11827	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	109605	790700	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901868	44.1542	117.1264	wind power	11	mw	China	Inner Mongolia Keshiketeng Banner Wutaohai (Huadian) wind farm	Huadian New Energy Group CO LTD	11828	50.0	2012	onshore	[50.0, 301.0]	[2012.0, 2016.0]	['onshore', 'onshore']	2	103383	788505	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901869	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Keshiketeng Banner Xinkaidi wind farm	Chifeng Tianrun Xinneng New Energy CO LTD	11830	50.0	2018	onshore	[50.0]	[2018.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901871	42.6475	117.8287	wind power	11	mw	China	Inner Mongolia Chifeng Wutaohai (Huifeng) wind farm		11687	50.0	2008	onshore	[50.0, 50.0]	[2008.0, 2010.0]	['onshore', 'onshore']	2	109410	791314	64.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901872	43.2443	114.3252	wind power	11	mw	China	Inner Mongolia Linxi Biliutai wind farm		11877	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	107022	777300	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901873	44.0044	114.8002	wind power	11	mw	China	Inner Mongolia Linxi Dashuiboluo wind farm		11878	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	103982	779200	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901876	42.4168	118.0117	wind power	11	mw	China	Inner Mongolia Songshan Caijiagou wind farm	Chifeng Tianrun Xinneng New Energy CO LTD	11912	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	110332	792046	0.0	0.0055096418732782	1	3	5	7	0.0	0.0	0.0	0.0027548209366391	5.0
L901877	42.6111	118.1589	wind power	11	mw	China	Inner Mongolia Songshan Dayuying wind farm		11913	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	109555	792635	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901879	42.6126	118.3144	wind power	11	mw	China	Inner Mongolia Songshan Gangzi wind farm		11916	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	109549	793257	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901880	42.3839	118.7239	wind power	11	mw	China	Inner Mongolia Songshan Gaofeng wind farm	Chifeng Longyuan Windpower CO LTD	11917	50.0	2008	onshore	[50.0]	[2008.0]	['onshore']	1	110464	794895	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901881	42.6458	118.0801	wind power	11	mw	China	Inner Mongolia Songshan Laoshuiquan wind farm		11918	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	109416	792320	12.0	0.0045913682277318	1	3	5	7	0.0	0.0045913682277318	0.0045913682277318	0.0045913682277318	5.0
L901882	42.6138	118.1822	wind power	11	mw	China	Inner Mongolia Songshan Sandaogou wind farm		11919	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	109544	792728	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
L901883	42.4925	118.1776	wind power	11	mw	China	Inner Mongolia Songshan Shangdi wind farm	Chifeng Tianrun Xinneng New Energy CO LTD	11920	50.0	2011	onshore	[50.0]	[2011.0]	['onshore']	1	110030	792710	3.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	5.0
