latitude	longitude	uid_gem	sector	capacity_unit	asset_name	country	start_year_first	capacity_first	start_year	capacity	number_units
41.298	115.943	L901533	wind power/onshore	mw	Hebei Guyuan Bayuan wind farm	China	2014.0	100.0	[2014.0]	[100.0]	1
41.2986	15.6642	L915177	wind power/onshore	mw	Orta Nova Wind wind farm	Italy	2012.0	55.0	[2012.0]	[55.0]	1
41.2997	23.357	L909680	wind power/onshore	mw	Mavra Litharia (Pavlides Marmara) wind farm	Greece	2021.0	13.0	[2021.0]	[13.0]	1
41.3001	-2.9952	L911696	wind power/onshore	mw	Sierro wind farm	Spain	2004.0	20.0	[2004.0]	[20.0]	1
41.3007	-6.4698	L603193	hydropower/run-of-river	mw	Bemposta II hydroelectric plant	Portugal	2011.0	203.0	[2011.0]	[203.0]	1
41.3026	25.6891	L911785	wind power/onshore	mw	Phadaros wind farm	Greece	2017.0	21.0	[2017.0]	[21.0]	1
41.3042	106.4104	L901823	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Wuliji (Datang) wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
41.305	114.1139	L901578	wind power/onshore	mw	Hebei Shangyi Wangyueliang wind farm	China	2014.0	50.0	[2014.0]	[50.0]	1
41.305047	124.119602	L201470	bioenergy	mw	Liaoning Benxi power station	China	2022.0	35.0	[2022.0, 2022.0]	[35.0, 35.0]	2
41.3051	0.4024	L914773	wind power/onshore	mw	Almatret wind farm	Spain	2010.0	49.0	[2010.0]	[49.0]	1
41.3057	-4.9299	L805962	solar power/pv	mw (peak value, grid connected, or unknown)	Medina solar farm	Spain	2019.0	30.0	[2019.0]	[30.0]	1
41.3065	23.4152	L912701	wind power/onshore	mw	Duo Petres wind farm	Greece	2021.0	25.0	[2021.0]	[25.0]	1
41.3066	15.1584	L909856	wind power/onshore	mw	Faeto (Tozzi) wind farm	Italy	2009.0	14.0	[2009.0]	[14.0]	1
41.3066	23.3848	L910272	wind power/onshore	mw	Korephe (Siderokastrou) wind farm	Greece	2016.0	15.0	[2016.0]	[15.0]	1
41.307	-0.688	L914860	wind power/onshore	mw	Belchite wind farm	Spain	2004.0	50.0	[2004.0]	[50.0]	1
41.3076	-7.8999	L913760	wind power/onshore	mw	Vila Cova wind farm	Portugal	2015.0	34.0	[2015.0]	[34.0]	1
41.308	-1.002	L915042	wind power/onshore	mw	San Cristóbal De Aguilón wind farm	Spain	2011.0	50.0	[2011.0]	[50.0]	1
41.3098	121.1268	L902207	wind power/onshore	mw	Liaoning Linghai Shuangjing wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.3101	115.6267	L901523	wind power/onshore	mw	Hebei Chicheng Dushikou West wind farm	China	2011.0	49.0	[2011.0]	[49.0]	1
41.311	114.249	L802694	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Shangyi Sanlong solar farm	China	2016.0	50.0	[2016.0]	[50.0]	1
41.3114	23.3824	L910272	wind power/onshore	mw	Korephe (Siderokastrou) wind farm	Greece	2005.0	17.0	[2005.0]	[17.0]	1
41.3124	114.9923	L802699	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Zhangbei Xinlongwacun solar farm	China	2017.0	30.0	[2017.0]	[30.0]	1
41.313	86.4621	L802197	solar power/pv	mw (peak value, grid connected, or unknown)	Xinjiang Bazhou Yuli Haiwei Grid-Connected solar farm	China	2013.0	20.0	[2013.0]	[20.0]	1
41.3138	113.451	L902031	wind power/onshore	mw	Inner Mongolia Xinghe Daxipo Weijiacun wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.3149	110.7641	L918411	wind power/onshore	mw	"Inner Mongolia Wuchuan ""Early Carbon Peak"" Storage/Wind Energy Complex"	China	2023.0	400.0	[2023.0]	[400.0]	1
41.3154	15.1396	L911245	wind power/onshore	mw	Spina wind farm	Italy	2006.0	18.0	[2006.0]	[18.0]	1
41.3155	15.6274	L913718	wind power/onshore	mw	Ordona (Alerion) wind farm	Italy	2009.0	34.0	[2009.0]	[34.0]	1
41.3189	69.2542	L801215	solar power/pv	mw (peak value, grid connected, or unknown)	Nur Navoi solar farm	Uzbekistan	2021.0	100.0	[2021.0]	[100.0]	1
41.319	-0.571	L913819	wind power/onshore	mw	San Agustín wind farm	Spain	2019.0	35.0	[2019.0]	[35.0]	1
41.3201	122.4934	L802836	solar power/pv	mw (peak value, grid connected, or unknown)	Liaoning Tai'an Taisheng solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
41.3215	14.6237	L915221	wind power/onshore	mw	Morcone wind farm	Italy	2019.0	57.0	[2019.0]	[57.0]	1
41.3215	16.2869	L907726	wind power/onshore	mw	Barletta wind farm	Italy	2008.0	10.0	[2008.0]	[10.0]	1
41.3233	121.4256	L904069	wind power/onshore	mw	Liaoning Linghai Baitaizi wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.324	-0.934	L913875	wind power/onshore	mw	Entredicho wind farm	Spain	2003.0	36.0	[2003.0]	[36.0]	1
41.3246	15.18	L910100	wind power/onshore	mw	Faeto San Vito Ciuccia wind farm	Italy	2002.0	14.0	[2002.0]	[14.0]	1
41.325	115.688	L901521	wind power/onshore	mw	Hebei Chicheng Mayinggushan wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.3257	0.7298	L913329	wind power/onshore	mw	Monclues wind farm	Spain	2010.0	30.0	[2010.0]	[30.0]	1
41.3263	-110.801	L907160	wind power/onshore	mw	Evanston Wyoming Wind Energy Center	United States	2003.0	144.0	[2003.0]	[144.0]	1
41.327	-0.2147	L914747	wind power/onshore	mw	Torre Madrina wind farm	Spain	2011.0	48.0	[2011.0]	[48.0]	1
41.3283	15.1196	L912118	wind power/onshore	mw	San Chirico wind farm	Italy	2005.0	22.0	[2005.0]	[22.0]	1
41.329	114.1694	L901578	wind power/onshore	mw	Hebei Shangyi Wangyueliang wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.329	116.171	L802695	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Zhangbei Hongji Qicheqiao solar farm	China	2017.0	30.0	[2017.0]	[30.0]	1
41.3293	114.2746	L901566	wind power/onshore	mw	Hebei Shangyi Dongshan wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.3299	113.5738	L902027	wind power/onshore	mw	Inner Mongolia Xinghe (China Aerospace) wind farm	China	2010.0	50.0	[2010.0]	[50.0]	1
41.3301	-2.6401	L913128	wind power/onshore	mw	Hontalbilla wind farm	Spain	2004.0	37.0	[2004.0]	[37.0]	1
41.3301	-2.5801	L913128	wind power/onshore	mw	Hontalbilla wind farm	Spain	2004.0	29.0	[2004.0]	[29.0]	1
41.3304	121.5221	L904064	wind power/onshore	mw	Liaoning Linghai Yingdong wind farm	China	2016.0	50.0	[2016.0]	[50.0]	1
41.3312	25.8456	L913667	wind power/onshore	mw	Mikronoros wind farm	Greece	2022.0	33.6	[2022.0]	[33.6]	1
41.3332	114.604	L801585	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Province Zhangjiakou Zhangbei Caojiaying solar station	China	2015.0	20.0	[2015.0]	[20.0]	1
41.3333	15.5952	L912814	wind power/onshore	mw	Ordona (Inergia) wind farm	Italy	2009.0	26.0	[2009.0]	[26.0]	1
41.3333	115.2667	L917862	wind power/onshore	mw	Hebei Zhangbei Shuiquan( HYDROCHINA) wind farm	China	2021.0	100.0	[2021.0]	[100.0]	1
41.334	-7.8362	L913341	wind power/onshore	mw	Outeiro wind farm	Portugal	2005.0	30.0	[2005.0]	[30.0]	1
41.3357	23.4306	L912297	wind power/onshore	mw	Stenolakkos wind farm	Greece	2016.0	23.0	[2016.0]	[23.0]	1
41.3363	114.2136	L802693	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Shangyi Shunneng solar farm	China	2016.0	50.0	[2016.0]	[50.0]	1
41.3396	35.0016	L603604	hydropower/conventional storage	mw	Boyabat Kepez hydroelectric plant	Türkiye	2012.0	513.0	[2012.0]	[513.0]	1
41.3401	114.1959	L903987	wind power/onshore	mw	Hebei Shangyi Shijing wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.3419	-6.7122	L806226	solar power/pv	mw (peak value, grid connected, or unknown)	Betty solar farm	Portugal	2022.0	23.0	[2022.0]	[23.0]	1
41.342	115.865	L901537	wind power/onshore	mw	Hebei Guyuan Pandaogou (Hengtai) wind farm	China	2012.0	49.0	[2012.0]	[49.0]	1
41.3427	-6.5611	L806227	solar power/pv	mw (peak value, grid connected, or unknown)	Mogadouro Solar	Portugal	2020.0	49.0	[2020.0]	[49.0]	1
41.3442	86.256	L803082	solar power/pv	mw (peak value, grid connected, or unknown)	Xinjiang Yuli Zhongjiancai Junxin solar farm	China	2013.0	20.0	[2013.0, 2016.0]	[20.0, 20.0]	2
41.345	-0.943	L914600	wind power/onshore	mw	Fuendetodos wind farm	Spain	2003.0	46.0	[2003.0]	[46.0]	1
41.345	-0.928	L912453	wind power/onshore	mw	Loma Gorda (Enel Green Power) wind farm	Spain	2019.0	24.0	[2019.0]	[24.0]	1
41.347103	123.813289	L101121	coal plant/unknown	mw	Benxi Cogen power station	China	2018.0	350.0	[2018.0, 2018.0]	[350.0, 350.0]	2
41.3478	129.3896	L602869	hydropower/conventional storage	mw	Orangchon hydroelectric plant	North Korea	2022.0	134.0	[2022.0]	[134.0]	1
41.3491	118.7926	L803187	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Pingquan Beiwushijiazi SPIC solar farm	China	2015.0	20.0	[2015.0]	[20.0]	1
41.3497	86.2503	L803029	solar power/pv	mw (peak value, grid connected, or unknown)	Xinjiang Xingye Second Division 33 Regiment solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
41.3501	-7.7901	L910305	wind power/onshore	mw	Meroicinha wind farm	Portugal	2011.0	15.0	[2011.0]	[15.0]	1
41.352	41.6876	L603603	hydropower/conventional storage	mw	Borçka hydroelectric plant	Türkiye	2007.0	301.0	[2007.0]	[301.0]	1
41.352	115.2026	L917863	wind power/onshore	mw	Hebei Zhangbei Xingshengmao (Huayuan) wind farm	China	2021.0	150.0	[2021.0]	[150.0]	1
41.355	112.9931	L901984	wind power/onshore	mw	Inner Mongolia Chayouhou Bannner Huitengxile 5 Hongmunaobao wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
41.35703	123.22195	L101153	coal plant/waste coal	mw	Hongyang cogen power station	China	2010.0	300.0	[2010.0, 2010.0]	[300.0, 300.0]	2
41.3571	0.6047	L914476	wind power/onshore	mw	Les Rotes wind farm	Spain	2012.0	44.0	[2012.0]	[44.0]	1
41.3575	14.8091	L912889	wind power/onshore	mw	Circello wind farm	Italy	2017.0	27.0	[2017.0]	[27.0]	1
41.3578	15.5077	L912181	wind power/onshore	mw	Ponte Albanito wind farm	Italy	2014.0	23.0	[2014.0]	[23.0]	1
41.3579	106.549	L901816	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Chaoge wind farm	China	2014.0	50.0	[2014.0]	[50.0]	1
41.3583	115.825	L903986	wind power/onshore	mw	Hebei Guyuan Mashenmiao wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.3598	15.3712	L805820	solar power/pv	mw (peak value, grid connected, or unknown)	Troia Euro solar farm	Italy	2020.0	40.0	[2020.0, 2020.0]	[63.0, 40.0]	2
41.3625	106.4889	L901817	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Hailisu wind farm	China	2010.0	50.0	[2010.0]	[50.0]	1
41.3627	-5.0369	L913639	wind power/onshore	mw	Torozos wind farm	Spain	2019.0	40.0	[2019.0]	[40.0]	1
41.362925	110.988771	SCN00132	steel	total tonnes per annum	Baotou Baoxin Special Steel Co., Ltd.	China	2007.0	1400.0	[2007.0]	[1400.0]	1
41.3653	114.2082	L917829	wind power/onshore	mw	Hebei Shangyi Plot No.6 wind farm	China	2022.0	50.0	[2022.0]	[50.0]	1
41.3656	-7.8178	L908357	wind power/onshore	mw	Alvão wind farm	Portugal	2002.0	11.0	[2002.0, 2004.0]	[11.0, 12.0]	2
41.3656	112.6406	L801705	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Wulanchabu Chayouzhong Banner Yuanhua solar farm	China	2016.0	20.0	[2016.0, 2017.0]	[20.0, 30.0]	2
41.3656	112.7987	L901991	wind power/onshore	mw	Inner Mongolia Chayouzhong Banner Windpower Heating Demonstration Project	China	2016.0	50.0	[2016.0]	[50.0]	1
41.3667	106.4501	L901817	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Hailisu wind farm	China	2018.0	48.0	[2018.0]	[48.0]	1
41.3667	115.2001	L917864	wind power/onshore	mw	Hebei Zhangbei Zhongquan wind farm	China	2021.0	100.0	[2021.0]	[100.0]	1
41.3674	120.2958	L827091	solar power/pv	mw (peak value, grid connected, or unknown)	Liaoning Chaoyang Kuntai solar farm	China	2017.0	20.0	[2017.0]	[20.0]	1
41.3678	120.2947	L810836	solar power/pv	mw (peak value, grid connected, or unknown)	Liaoning Chaoyang (Jing'ao) solar farm	China	2022.0	300.0	[2022.0]	[300.0]	1
41.3679	114.5848	L802695	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Zhangbei Hongji Qicheqiao solar farm	China	2017.0	50.0	[2017.0]	[50.0]	1
41.3689	114.4483	L802702	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Zhangbei Nenghuan solar farm	China	2017.0	200.0	[2017.0]	[200.0]	1
41.3696	141.4278	L900780	wind power/unknown	mw	Kitanosawa wind farm	Japan	2007.0	12.0	[2007.0]	[12.0]	1
41.3724	15.0961	L909107	wind power/onshore	mw	Monticelli wind farm	Italy	2007.0	12.0	[2007.0]	[12.0]	1
41.3745	114.8957	L903973	wind power/onshore	mw	Hebei Zhangbei Haojiaying wind farm	China	2019.0	100.0	[2019.0]	[100.0]	1
41.378	114.3101	L901606	wind power/onshore	mw	Hebei Zhangbei Wudengshan wind farm	China	2011.0	50.0	[2011.0, 2011.0, 2013.0]	[50.0, 50.0, 50.0]	3
41.3783	-6.3516	L604097	hydropower/run-of-river	mw	Picote II hydroelectric plant	Portugal	2011.0	245.0	[2011.0]	[245.0]	1
41.3787	-0.7639	L911006	wind power/onshore	mw	Cañaseca wind farm	Spain	2020.0	18.0	[2020.0]	[18.0]	1
41.379	-0.9601	L914600	wind power/onshore	mw	Fuendetodos wind farm	Spain	2003.0	48.0	[2003.0]	[48.0]	1
41.3797	141.4272	L901138	wind power/onshore	mw	Iwaya (Eurus) wind farm	Japan	2001.0	33.0	[2001.0]	[33.0]	1
41.3801	-2.7201	L910994	wind power/onshore	mw	Bordecorex Norte wind farm	Spain	2006.0	18.0	[2006.0, 2006.0]	[18.0, 26.0]	2
41.3801	141.4312	L900789	wind power/unknown	mw	Shitsukari wind farm	Japan	2003.0	19.0	[2003.0]	[19.0]	1
41.3851	109.8155	L901804	wind power/onshore	mw	Inner Mongolia Guyang Hongnijing (Inner Mongolia Investment) wind farm	China	2016.0	48.0	[2016.0]	[48.0]	1
41.3865	-2.5706	L913709	wind power/onshore	mw	Los Campillos wind farm	Spain	2006.0	34.0	[2006.0]	[34.0]	1
41.3878	0.6146	L915043	wind power/onshore	mw	Sant Antoni wind farm	Spain	2010.0	50.0	[2010.0]	[50.0]	1
41.3892	-2.4272	L915005	wind power/onshore	mw	Morón De Almazán wind farm	Spain	2006.0	50.0	[2006.0]	[50.0]	1
41.3916	115.2801	L917861	wind power/onshore	mw	Hebei Zhangbei Sanhaoxiang (Huayuan) wind farm	China	2021.0	150.0	[2021.0]	[150.0]	1
41.3917	110.9889	L901769	wind power/onshore	mw	Inner Mongolia Damao Banner Distributed wind farm	China	2015.0	20.0	[2015.0]	[20.0]	1
41.396	-83.582	L804617	solar power/pv	mw (peak value, grid connected, or unknown)	Bowling Green Solar	United States	2017.0	20.0	[2017.0]	[20.0]	1
41.3961	15.1944	L908764	wind power/onshore	mw	Biccari (Fortore) wind farm	Italy	2009.0	12.0	[2009.0]	[12.0]	1
41.3976	15.2499	L913487	wind power/onshore	mw	Biccari (Forotre) wind farm	Italy	2013.0	32.0	[2013.0]	[32.0]	1
41.3979	121.0306	L904070	wind power/onshore	mw	Liaoning Yixian Liulonggou wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.399	112.9625	L901986	wind power/onshore	mw	Inner Mongolia Chayouhou Banner Hanwula wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
41.3991	114.6807	L802688	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Zhangbei Internet Smart Energy Demonstration solar farm	China	2019.0	240.0	[2019.0]	[240.0]	1
41.4029	-2.3252	L914634	wind power/onshore	mw	Alentisque wind farm	Spain	2007.0	47.0	[2007.0]	[47.0]	1
41.4029	119.6426	L918563	wind power/onshore	mw	Liaoning Jianping (Diankai) wind farm	China	2023.0	50.0	[2023.0]	[50.0]	1
41.403	121.0444	L810877	solar power/pv	mw (peak value, grid connected, or unknown)	Liaoning Yixian Liulonggou (Zhongkang) solar farm	China	2017.0	20.0	[2017.0]	[20.0]	1
41.40336019	106.4036884	L901817	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Hailisu wind farm	China	2020.0	48.0	[2020.0]	[48.0]	1
41.4061	-7.7926	L907865	wind power/onshore	mw	Gevancas II wind farm	Portugal	2013.0	10.0	[2013.0]	[10.0]	1
41.4079	-94.5777	L907031	wind power/onshore	mw	Morning Light wind farm	United States	2012.0	101.0	[2012.0]	[101.0]	1
41.4086	-7.799	L908717	wind power/onshore	mw	Alto Do Marco wind farm	Portugal	2011.0	12.0	[2011.0]	[12.0]	1
41.4167	-7.7355	L914398	wind power/onshore	mw	Serra Do Alvão wind farm	Portugal	2009.0	42.0	[2009.0]	[42.0]	1
41.4214	114.0672	L802692	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Shangyi Dongrun solar farm	China	2017.0	20.0	[2017.0]	[20.0]	1
41.4221	114.9508	L826890	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Zhangjiakou Chabei solar farm	China	2020.0	140.0	[2020.0]	[140.0]	1
41.4222	-94.3104	L906752	wind power/onshore	mw	Arbor Hill wind farm	United States	2020.0	60.0	[2020.0]	[60.0]	1
41.4237	114.0666	L802650	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Zhangjiakou Shangyi Yuanchen solar farm	China	2017.0	100.0	[2017.0]	[100.0]	1
41.427	-8.0581	L909797	wind power/onshore	mw	Azinheira wind farm	Portugal	2007.0	14.0	[2007.0]	[14.0]	1
41.4281	-96.4623	L906620	wind power/onshore	mw	Lon Wright wind farm	United States	2017.0	41.0	[2017.0]	[41.0]	1
41.432778	-97.358611	L104037	coal plant/bituminous	mw	Columbus ADM power station	United States	2010.0	71.4	[2010.0]	[71.4]	1
41.433	114.526	L802418	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Zhangjiakou Tuchengzi solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
41.4331	106.998	L901820	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Saiwusu (Guohua) wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
41.4333	119.8167	L902157	wind power/onshore	mw	Liaoning Chaoyang Kazuo Zhongsanjia wind farm	China	2010.0	30.0	[2010.0]	[30.0]	1
41.4345	116.116	L901474	wind power/onshore	mw	Hebei Fengning Luotuogou wind farm	China	2014.0	48.0	[2014.0]	[48.0]	1
41.4357	109.5745	L801663	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Baiyun'ebo Mining Area solar farm	China	2015.0	20.0	[2015.0, 2016.0]	[30.0, 20.0]	2
41.4373	106.9991	L803226	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Urad Rear Banner Huadian solar farm	China	2015.0	20.0	[2015.0]	[20.0]	1
41.438877	31.84698	M0962	coal mine/surface	mt per year	Can Coal Mine	Türkiye	2005.0	2.46	[2005.0]	[2.46]	1
41.4401	-2.3701	L913381	wind power/onshore	mw	Tarayuela wind farm	Spain	2006.0	30.0	[2006.0]	[30.0]	1
41.4415	115.5252	L901534	wind power/onshore	mw	Hebei Guyuan Dongxinying wind farm	China	2010.0	200.0	[2010.0]	[200.0]	1
41.4417	116.0917	L901474	wind power/onshore	mw	Hebei Fengning Luotuogou wind farm	China	2011.0	48.0	[2011.0]	[48.0]	1
41.4418	106.9845	L801678	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Bayannaouer Wulatehou Banner (Dun'an) Ecosolar Project	China	2015.0	50.0	[2015.0]	[50.0]	1
41.4431	113.9501	L801578	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Province Shangyi Shunfeng solar farm	China	2016.0	100.0	[2016.0]	[100.0]	1
41.443147	-81.659911	SUS00070	steel	total tonnes per annum	Charter Steel Cleveland plant	United States	2006.0	635.0	[2006.0]	[635.0]	1
41.4433	1.0542	L911396	wind power/onshore	mw	Serra De Vilobi wind farm	Spain	2013.0	19.0	[2013.0]	[19.0]	1
41.4435	-92.7251	L907273	wind power/onshore	mw	Prairie (Iowa) wind farm	United States	2018.0	168.0	[2018.0]	[168.0]	1
41.444	-94.6789	L907290	wind power/onshore	mw	Adair wind farm	United States	2008.0	175.0	[2008.0]	[175.0]	1
41.444	1.0541	L911396	wind power/onshore	mw	Serra De Vilobi wind farm	Spain	2007.0	41.0	[2007.0]	[41.0]	1
41.4443	106.9854	L803208	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Urad Rear Banner Saiwusu Guodian solar farm	China	2016.0	20.0	[2016.0]	[20.0]	1
41.4443	113.9644	L801575	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Province Shangyi Dayingpan Ergongdi solar farm	China	2015.0	30.0	[2015.0]	[30.0]	1
41.4453	128.8433	L602870	hydropower/conventional storage	mw	Paektusan Hero Youth No 3 hydroelectric plant	North Korea	2016.0	100.0	[2016.0]	[100.0]	1
41.4461	106.9856	L803222	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Urad Rear Banner Chaoge Datang solar farm	China	2015.0	20.0	[2015.0]	[20.0]	1
41.4477	109.7026	L901805	wind power/onshore	mw	Inner Mongolia Guyang Hongnijing (Datang) wind farm	China	2018.0	50.0	[2018.0]	[50.0]	1
41.4501	-3.7501	L913722	wind power/onshore	mw	Piedras Del Alto wind farm	Spain	2004.0	34.0	[2004.0]	[34.0]	1
41.4501	109.7333	L901806	wind power/onshore	mw	Inner Mongolia Guyang Hongnijing (Huadian) wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
41.4502	14.1583	L911514	wind power/onshore	mw	Ciorlano wind farm	Italy	2008.0	20.0	[2008.0]	[20.0]	1
41.451	-1.613	L908714	wind power/onshore	mw	Almaren wind farm	Spain	2008.0	12.0	[2008.0]	[12.0]	1
41.4547	114.1158	L901565	wind power/onshore	mw	Hebei Shangyi Dasuji wind farm	China	2016.0	50.0	[2016.0]	[50.0]	1
41.4562	113.1948	L901987	wind power/onshore	mw	Inner Mongolia Chayouhou Banner Hongmu wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.4569	114.8158	L901518	wind power/onshore	mw	Hebei Zhangjiakou Chabei wind farm	China	2011.0	100.0	[2011.0]	[100.0]	1
41.457	-1.6401	L913149	wind power/onshore	mw	Sierra De La Virgen wind farm	Spain	2003.0	29.0	[2003.0]	[29.0]	1
41.4573	43.4612	L601712	hydropower/run-of-river	mw	Paravani hydroelectric plant	Georgia	2014.0	85.0	[2014.0]	[85.0]	1
41.4574	116.6817	L903976	wind power/onshore	mw	Hebei Fengning Beiwopu wind farm	China	2018.0	48.0	[2018.0]	[48.0]	1
41.4583	110.6833	L901780	wind power/onshore	mw	Inner Mongolia Damao Banner Bailingmiao (Jinzhou) wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
41.4583	114.1917	L903979	wind power/onshore	mw	Hebei Kangbao Xiehe wind farm	China	2016.0	48.0	[2016.0]	[48.0]	1
41.461	115.8501	L901540	wind power/onshore	mw	Hebei Guyuan Xiaoerhao wind farm	China	2014.0	50.0	[2014.0]	[50.0]	1
41.4623	15.5496	L910877	wind power/onshore	mw	Pietramontecorvino (PLT) wind farm	Italy	2005.0	17.0	[2005.0]	[17.0]	1
41.4638	-6.9626	L907746	wind power/onshore	mw	Bornes wind farm	Portugal	2009.0	10.0	[2009.0, 2016.0]	[60.0, 10.0]	2
41.4645	113.5807	L902015	wind power/onshore	mw	Inner Mongolia Shangdu Changshengliang (China Guangdong Nuclear) wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
41.4648946	113.0641283	L922763	wind power/onshore	mw	Inner Mongolia Jinggouzi distributed wind farm	China	2018.0	10.0	[2018.0]	[10.0]	1
41.4657	15.1262	L909665	wind power/onshore	mw	Volturino (E2i) wind farm	Italy	2002.0	13.0	[2002.0]	[13.0]	1
41.4658	106.6743	L901826	wind power/onshore	mw	Inner Mongolia Wulatehou Banner Wuliji (Huaneng) wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
41.4667	107.9667	L901833	wind power/onshore	mw	Inner Mongolia Wulatezhong Banner Bayinhanggai 1 wind farm	China	2017.0	100.0	[2017.0]	[100.0]	1
41.4669	-94.2627	L804599	solar power/pv	mw (peak value, grid connected, or unknown)	Arbor Hill Solar	United States	2021.0	25.0	[2021.0]	[25.0]	1
41.4674	41.7146	L603654	hydropower/conventional storage	mw	Muratli Artvin hydroelectric plant	Türkiye	2005.0	115.0	[2005.0]	[115.0]	1
41.4695	116.1146	L901471	wind power/onshore	mw	Hebei Fengning Batou wind farm	China	2014.0	48.0	[2014.0]	[48.0]	1
41.4701	114.925	L917865	wind power/onshore	mw	Hebei Zhangjiakou Chabei Youyi wind farm	China	2021.0	50.0	[2021.0]	[50.0]	1
41.4721	-5.0141	L805967	solar power/pv	mw (peak value, grid connected, or unknown)	Tordesillas (Solaria) solar farm	Spain	2019.0	30.0	[2019.0, 2019.0]	[30.0, 50.0]	2
41.473	-1.1501	L912196	wind power/onshore	mw	Cabezo De San Roque wind farm	Spain	2003.0	23.0	[2003.0]	[23.0]	1
41.4734	15.2176	L912749	wind power/onshore	mw	Alberona (Fortore) wind farm	Italy	2008.0	26.0	[2008.0]	[26.0]	1
41.4744	116.1817	L901471	wind power/onshore	mw	Hebei Fengning Batou wind farm	China	2011.0	48.0	[2011.0]	[48.0]	1
41.475	-7.6272	L911643	wind power/onshore	mw	Negrelo E Guilhado wind farm	Portugal	2009.0	20.0	[2009.0]	[20.0]	1
41.478	-0.921	L912034	wind power/onshore	mw	Bosque Alto wind farm	Spain	2001.0	22.0	[2001.0]	[22.0]	1
41.4797	-94.2536	L906752	wind power/onshore	mw	Arbor Hill wind farm	United States	2018.0	250.0	[2018.0]	[250.0]	1
41.4807	113.3049	L802457	solar power/pv	mw (peak value, grid connected, or unknown)	Inner Mongolia Shangdu Tianhui solar farm	China	2014.0	20.0	[2014.0]	[20.0]	1
41.4814	114.8774	L802416	solar power/pv	mw (peak value, grid connected, or unknown)	Hebei Zhangjiakou Shaogouzhen Jingke solar farm	China	2015.0	20.0	[2015.0]	[20.0]	1
41.4833	121.3417	L904072	wind power/onshore	mw	Liaoning Yixian Juliangtun wind farm	China	2015.0	48.0	[2015.0]	[48.0]	1
41.4841	-8.0672	L912844	wind power/onshore	mw	Terras Altas De Fafe wind farm	Portugal	2005.0	26.0	[2005.0, 2008.0]	[78.0, 26.0]	2
41.4863	-89.6151	L907452	wind power/onshore	mw	Walnut Ridge wind farm	United States	2018.0	212.0	[2018.0]	[212.0]	1
41.4865	1.1683	L915048	wind power/onshore	mw	Serra Del Tallat wind farm	Spain	2007.0	50.0	[2007.0]	[50.0]	1
41.488	-0.9401	L912495	wind power/onshore	mw	Plana De María wind farm	Spain	2002.0	24.0	[2002.0]	[24.0]	1
